Frame,CentreOfMass_X,CentreOfMass_Y,CentreOfMass_Z,LAJC_X,LAJC_Y,LAJC_Z,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LEJC_X,LEJC_Y,LEJC_Z,LElbowAngles_X,LElbowAngles_Y,LElbowAngles_Z,LHJC_X,LHJC_Y,LHJC_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKJC_X,LKJC_Y,LKJC_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,LPelvisAngles_X,LPelvisAngles_Y,LPelvisAngles_Z,LSJC_X,LSJC_Y,LSJC_Z,LShoulderAngles_X,LShoulderAngles_Y,LShoulderAngles_Z,LSpineAngles_X,LSpineAngles_Y,LSpineAngles_Z,LThoraxAngles_X,LThoraxAngles_Y,LThoraxAngles_Z,LWJC_X,LWJC_Y,LWJC_Z,LWristAngles_X,LWristAngles_Y,LWristAngles_Z,RAJC_X,RAJC_Y,RAJC_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,REJC_X,REJC_Y,REJC_Z,RElbowAngles_X,RElbowAngles_Y,RElbowAngles_Z,RHJC_X,RHJC_Y,RHJC_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKJC_X,RKJC_Y,RKJC_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z,RPelvisAngles_X,RPelvisAngles_Y,RPelvisAngles_Z,RSJC_X,RSJC_Y,RSJC_Z,RShoulderAngles_X,RShoulderAngles_Y,RShoulderAngles_Z,RSpineAngles_X,RSpineAngles_Y,RSpineAngles_Z,RThoraxAngles_X,RThoraxAngles_Y,RThoraxAngles_Z,RWJC_X,RWJC_Y,RWJC_Z,RWristAngles_X,RWristAngles_Y,RWristAngles_Z,LFHD_X,LFHD_Y,LFHD_Z,RFHD_X,RFHD_Y,RFHD_Z,LBHD_X,LBHD_Y,LBHD_Z,RBHD_X,RBHD_Y,RBHD_Z,C7_X,C7_Y,C7_Z,T10_X,T10_Y,T10_Z,CLAV_X,CLAV_Y,CLAV_Z,STRN_X,STRN_Y,STRN_Z,RBAK_X,RBAK_Y,RBAK_Z,LSHO_X,LSHO_Y,LSHO_Z,LUPA_X,LUPA_Y,LUPA_Z,LELB_X,LELB_Y,LELB_Z,LFRM_X,LFRM_Y,LFRM_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,LFIN_X,LFIN_Y,LFIN_Z,RSHO_X,RSHO_Y,RSHO_Z,RUPA_X,RUPA_Y,RUPA_Z,RELB_X,RELB_Y,RELB_Z,RFRM_X,RFRM_Y,RFRM_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,RFIN_X,RFIN_Y,RFIN_Z,LASI_X,LASI_Y,LASI_Z,RASI_X,RASI_Y,RASI_Z,LPSI_X,LPSI_Y,LPSI_Z,RPSI_X,RPSI_Y,RPSI_Z,LTHI_X,LTHI_Y,LTHI_Z,LKNE_X,LKNE_Y,LKNE_Z,LTIB_X,LTIB_Y,LTIB_Z,LANK_X,LANK_Y,LANK_Z,LHEE_X,LHEE_Y,LHEE_Z,LTOE_X,LTOE_Y,LTOE_Z,RTHI_X,RTHI_Y,RTHI_Z,RKNE_X,RKNE_Y,RKNE_Z,RTIB_X,RTIB_Y,RTIB_Z,RANK_X,RANK_Y,RANK_Z,RHEE_X,RHEE_Y,RHEE_Z,RTOE_X,RTOE_Y,RTOE_Z
719,190.616,970.956,1048.04,189.069,911.316,109.489,1.9247,-5.91204,25.4551,-237.176,915.733,1251.85,96.1503,0,3.04538e-12,114.632,922.113,921.735,16.1423,-0.381443,5.46237,159.652,948.371,531.641,9.17309,-0.74626,-38.2075,12.3092,-5.05959,7.52215,-15.8181,1049.43,1430.87,-5.94127,50.7323,73.392,18.8186,1.47423,6.98655,31.2487,-6.01001,2.62336,-26.8713,889.235,1064.81,-77.205,135.628,-2.17634,332.895,819.267,196.541,3.65581,-2.15684,9.59246,546.026,899.03,1346.84,96.8079,0,-1.8813e-12,299.221,901.69,942.919,32.4649,6.72061,3.76914,310.475,1044.17,564.857,52.0079,-1.85515,-14.7269,12.3092,5.05959,-7.52215,330.253,1022.54,1448.51,-9.36147,49.3206,74.7227,18.8186,-1.47423,-6.98655,31.2487,6.01001,-2.62336,390.051,866.818,1137.36,-68.7997,136.047,6.13546,93.127037,1268.329590,1478.949463,217.181458,1268.893921,1500.479004,52.270260,1197.171875,1628.559448,201.202530,1194.693237,1653.467407,129.577759,1022.057190,1548.921997,152.558899,820.601257,1342.104004,140.390533,1115.983276,1409.444092,162.931641,1093.135620,1246.603149,215.232727,884.140564,1454.788696,-18.473993,1073.118652,1488.105469,-185.140335,979.771545,1347.282104,-244.053635,953.377808,1232.242188,-154.490387,905.869202,1116.161743,-1.426394,877.487427,1104.877930,-27.738918,937.082642,1054.767822,4.413718,974.900635,1108.048584,331.417603,1047.989258,1505.028198,481.395691,926.557678,1430.090942,558.117188,935.712708,1327.935303,500.299438,888.889343,1202.665771,355.008606,871.002075,1170.965210,404.699158,909.285828,1118.463745,356.387573,952.582336,1163.976563,70.176216,992.737305,1001.540405,338.851166,963.011108,1032.374023,156.795151,770.960388,1057.784180,233.784973,762.846069,1066.527710,46.471947,955.059143,706.981384,100.711136,960.636536,525.664001,89.527626,888.991516,327.096008,149.185181,891.607605,108.440002,194.649567,825.667236,83.837448,205.402618,1042.234985,80.850853,406.785278,969.745850,763.214294,370.951416,1043.746460,566.497742,408.899292,922.666443,414.088318,375.639709,810.033569,204.781296,320.438446,747.739746,204.242371,341.681091,935.010315,108.281662
720,190.703,971.035,1047.88,189.206,911.319,109.486,1.93441,-5.87067,25.264,-237.079,915.843,1251.24,96.1809,-1.59028e-15,-6.96541e-13,114.722,922.051,921.678,16.2292,-0.335083,5.5686,159.653,948.404,531.579,9.18583,-0.695952,-38.1805,12.3761,-4.99431,7.50304,-15.8267,1049.55,1430.6,-5.81585,50.7691,73.4204,18.8124,1.60005,7.05463,31.3115,-6.09572,2.55994,-26.5101,889.384,1064.6,-77.2296,135.639,-2.08966,332.71,817.666,196.559,3.70778,-2.174,9.68953,546.406,899.65,1346.85,96.828,0,-2.89908e-12,299.338,901.669,942.667,32.4102,6.65584,3.77353,310.567,1043.34,564.187,52.0165,-1.84043,-14.8119,12.3761,4.99431,-7.50304,330.371,1023.06,1448.44,-9.35921,49.2699,74.6742,18.8124,-1.60005,-7.05463,31.3115,6.09572,-2.55994,390.388,867.217,1137.28,-67.7003,136.579,6.73398,92.650772,1268.667725,1478.018433,216.760284,1269.521973,1499.766846,51.867691,1197.688354,1627.771118,200.624619,1195.718018,1652.777344,129.493195,1022.571655,1548.687744,152.864868,820.847900,1342.058472,140.115891,1116.388428,1409.242432,162.923981,1093.387207,1246.430664,215.333313,884.498779,1454.762939,-18.579782,1073.287476,1487.813110,-185.224167,980.014160,1346.907837,-243.930481,953.490967,1231.626465,-154.145859,906.111938,1115.782837,-1.061713,877.662048,1104.722900,-27.466240,937.262085,1054.503662,4.729357,975.010681,1107.894409,331.520111,1048.585693,1504.930176,481.470764,927.484314,1430.136963,558.470886,936.337097,1327.937744,500.476776,889.419250,1202.583252,355.319214,871.398682,1170.897095,405.042633,909.691101,1118.333618,357.132629,952.948364,1164.005127,70.416931,992.761108,1001.458435,339.006744,963.107117,1031.995361,157.027893,771.027588,1057.857422,233.971725,762.911621,1066.530518,46.495544,955.211121,706.982300,100.730408,960.769836,525.627319,89.586922,889.229614,327.064087,149.281815,891.693542,108.415039,194.772400,825.751526,83.937164,205.365814,1042.244385,80.846016,407.032104,969.304810,762.749451,371.043610,1042.904785,565.816589,408.621277,921.331726,413.623413,375.434998,808.376160,204.835464,320.113739,746.184021,204.282578,341.471405,933.207397,108.173805
721,190.725,971.224,1047.79,189.154,911.347,109.422,2.01341,-5.87767,25.2964,-236.843,915.897,1250.75,96.2035,1.59028e-15,-1.46783e-12,114.848,922.093,921.573,16.2791,-0.32979,5.53288,159.601,948.649,531.445,9.2379,-0.665563,-38.1557,12.3955,-4.9621,7.48172,-15.7665,1049.72,1430.37,-5.73736,50.8162,73.4204,18.8545,1.72055,7.10401,31.3761,-6.2002,2.52639,-25.9741,889.497,1064.39,-77.0531,135.621,-1.77833,332.402,815.871,196.727,3.69669,-2.16679,9.64876,546.416,900.677,1346.76,96.7847,-1.59028e-15,4.01863e-12,299.482,901.763,942.454,32.3522,6.66533,3.5075,310.346,1042.91,563.801,52.1271,-2.07768,-14.76,12.3955,4.9621,-7.48172,330.159,1023.62,1448.24,-9.27915,49.2362,74.6914,18.8545,-1.72055,-7.10401,31.3761,6.2002,-2.52639,390.731,867.69,1137.25,-67.8871,136.114,6.8533,92.145470,1268.847290,1477.079468,216.248291,1270.149780,1499.010376,51.078163,1198.529419,1627.253418,200.107437,1196.681641,1652.150635,129.230423,1023.027161,1548.451904,153.099701,821.018799,1342.031738,139.795319,1116.952637,1409.173462,162.925369,1093.714966,1246.234741,215.651917,885.018982,1454.705078,-18.663683,1073.477173,1487.560303,-185.065048,980.093079,1346.396118,-243.695114,953.544678,1231.135620,-153.882233,906.051758,1115.386353,-0.447635,878.034729,1104.480469,-27.161062,937.302917,1054.234619,5.041305,975.056580,1107.693359,331.382813,1049.213501,1504.702393,481.586395,928.251221,1430.111572,558.393311,937.377014,1327.824585,500.662140,890.045593,1202.484863,355.463379,871.705994,1170.791016,405.422272,910.264526,1118.365601,357.493927,953.629578,1163.879883,70.557320,992.823608,1001.352783,339.210632,963.241638,1031.736084,157.371613,771.210327,1057.750000,234.200806,763.033691,1066.429932,46.420238,955.288330,706.960510,100.663345,960.961304,525.522339,89.595085,889.344788,326.947205,149.238937,891.701843,108.363152,194.662094,825.716064,83.935974,205.302399,1042.252686,80.875671,406.917084,968.734985,762.165710,370.823639,1042.224976,565.278625,408.426636,920.136414,413.507690,375.111084,806.554321,205.056061,319.578552,744.367676,204.886337,341.455414,931.008606,108.015144
722,190.853,971.254,1047.57,189.244,911.48,109.433,2.01478,-5.8594,25.2119,-236.598,915.92,1250.53,96.2136,0,3.99955e-12,114.988,922.141,921.521,16.3216,-0.284994,5.45345,159.673,949.015,531.38,9.31069,-0.654667,-38.0061,12.3867,-4.9138,7.43621,-15.865,1049.82,1430.19,-5.70295,50.8052,73.4546,18.8927,1.80025,7.10545,31.4065,-6.24343,2.49638,-25.3221,889.461,1064.28,-76.8583,135.573,-1.60385,331.74,813.675,197.082,3.80439,-2.17075,9.67111,546.72,901.423,1346.67,96.7844,-1.59028e-15,1.24996e-12,299.654,901.918,942.217,32.2952,6.66501,3.14261,310.029,1042.65,563.66,52.3221,-2.36012,-14.7523,12.3867,4.9138,-7.43621,330.345,1024.06,1448.16,-9.22922,49.2243,74.7484,18.8927,-1.80025,-7.10545,31.4065,6.24343,-2.49638,390.912,867.968,1137.21,-67.9251,135.904,6.88082,91.827110,1268.902222,1476.289795,215.917038,1270.317993,1498.358521,50.811085,1198.946655,1626.428223,199.892578,1197.444214,1651.684570,129.236832,1023.415466,1548.231079,153.427261,821.314880,1342.010620,139.885422,1117.090820,1408.699951,162.974304,1093.988647,1246.073975,216.059738,885.522705,1454.683472,-18.673094,1073.621826,1487.370728,-184.788254,979.886475,1346.064697,-243.442184,953.554688,1230.886597,-153.543808,905.874268,1115.144287,0.204302,878.032898,1104.326660,-26.542530,937.238098,1054.176270,5.402376,974.886597,1107.493652,331.432129,1049.693604,1504.606689,481.686676,928.891479,1430.011475,558.624146,938.127197,1327.698486,500.836243,890.697754,1202.471069,355.624908,871.971191,1170.766235,405.572815,910.549255,1118.263672,357.697449,954.036377,1163.727783,70.726189,992.839172,1001.350647,339.442780,963.411987,1031.466309,157.728516,771.245972,1057.524536,234.571655,763.148804,1066.367920,46.463444,955.330627,706.917603,100.711403,961.213501,525.466797,89.763344,889.718872,326.960419,149.315582,891.862915,108.379921,194.662781,825.681030,83.897789,205.261368,1042.162476,80.854591,406.695984,968.122986,761.654419,370.506531,1041.627930,564.938416,407.903564,918.674377,413.524780,374.415894,804.271851,205.482773,319.288666,742.325562,205.636932,341.134216,928.683105,108.008118
723,190.925,971.383,1047.55,189.365,911.791,109.469,2.01967,-5.8583,25.2067,-236.35,915.918,1250.42,96.1781,-3.18055e-15,3.3698e-12,115.076,922.144,921.472,16.4159,-0.225081,5.41717,160.102,949.574,531.463,9.44106,-0.733816,-37.9488,12.3931,-4.9052,7.40101,-15.7285,1049.96,1430.14,-5.63754,50.8334,73.5151,18.9276,1.8398,7.15697,31.4478,-6.29937,2.42823,-25.0297,889.236,1064.19,-76.8134,135.574,-1.5152,331.364,811.454,197.735,3.60642,-2.15112,9.56009,547.014,902.267,1346.65,96.7557,1.59028e-15,1.23246e-12,299.759,902.029,942.12,32.1992,6.67537,3.08474,309.831,1042.05,563.384,52.4665,-2.40249,-14.5886,12.3931,4.9052,-7.40101,330.497,1024.62,1448.17,-9.2005,49.1925,74.7765,18.9276,-1.8398,-7.15697,31.4478,6.29937,-2.42823,391.164,868.264,1137.19,-68.0067,135.84,6.70904,91.544075,1268.870483,1475.551147,215.348190,1270.927490,1497.561279,50.520889,1199.367188,1625.787842,199.436218,1198.442871,1651.201782,129.349304,1023.812622,1548.110229,153.726257,821.544067,1342.115967,139.700897,1117.514282,1408.694824,163.033478,1094.299805,1245.980103,216.228287,885.835144,1454.633667,-18.616716,1073.784424,1487.304077,-184.417740,979.744202,1345.894165,-243.180084,953.537842,1230.741211,-153.094009,905.642700,1115.032959,0.557300,877.806152,1104.289551,-26.319481,937.062500,1053.998413,5.699808,974.791870,1107.375488,331.591644,1050.299072,1504.591553,481.887024,929.548401,1429.964722,558.835388,938.972168,1327.627197,501.201569,891.383972,1202.457275,355.901917,872.116028,1170.834106,405.632355,910.915771,1118.173096,357.774292,954.381226,1163.729858,70.800308,992.830444,1001.302490,339.533600,963.561035,1031.347534,158.102859,771.246704,1057.458740,234.889816,763.187134,1066.387573,46.670628,955.529419,706.861206,101.130615,961.703979,525.507385,89.960258,890.108643,327.013428,149.435242,892.174438,108.456772,194.802811,825.778931,84.063622,205.313416,1042.150757,80.879944,406.546967,967.877258,761.285889,370.310028,1040.999756,564.605225,407.755920,917.651672,413.690765,374.076813,802.184387,206.096359,319.037628,740.245544,206.437546,340.620697,925.729492,107.802368
724,190.922,971.51,1047.5,189.673,912.034,109.475,2.05706,-5.81165,24.9903,-236.154,915.803,1250.42,96.1542,-3.18055e-15,-3.45408e-12,115.108,922.285,921.455,16.4856,-0.145316,5.35679,160.648,950.131,531.521,9.56208,-0.830587,-37.7801,12.3936,-4.89836,7.38421,-15.6599,1050.13,1430.04,-5.61581,50.8642,73.5267,18.969,1.87763,7.21999,31.4896,-6.3529,2.36739,-24.9014,889.106,1064.17,-76.797,135.551,-1.58328,331.007,808.919,198.332,3.6489,-2.17628,9.70242,547.132,903.016,1346.6,96.7316,0,-2.09121e-12,299.8,902.219,942.071,32.004,6.73501,3.19425,309.267,1041.05,562.671,52.5435,-2.41288,-14.5759,12.3936,4.89836,-7.38421,330.511,1025.2,1448.05,-9.19985,49.1624,74.7877,18.969,-1.87763,-7.21999,31.4896,6.3529,-2.36739,391.31,868.562,1137.12,-68.3493,135.807,6.52471,91.202103,1269.223511,1474.894287,215.093231,1271.302490,1496.910889,50.517445,1199.859497,1625.281372,199.392227,1199.245239,1650.750244,129.398804,1024.180176,1548.015747,153.914597,821.752258,1342.250122,139.448990,1117.964722,1408.646973,163.058136,1094.609131,1245.817383,216.340027,886.120056,1454.583984,-18.627695,1073.974609,1487.194580,-184.278961,979.746765,1345.751465,-243.008438,953.403198,1230.720459,-152.833771,905.475525,1114.927979,0.653262,877.713379,1104.257446,-26.153433,936.901428,1053.962891,5.759295,974.770935,1107.262085,331.638580,1050.933228,1504.447998,482.069031,930.226929,1429.892578,558.901428,939.716309,1327.528442,501.254608,891.888916,1202.305908,356.056122,872.399597,1170.730957,405.690460,911.206665,1118.086792,357.500092,954.869446,1163.611450,70.776718,992.968384,1001.285645,339.626160,963.758606,1031.294922,158.323242,771.413391,1057.379395,235.009445,763.239380,1066.453003,47.060490,955.760498,706.730225,101.668373,962.188232,525.494080,90.129890,890.575684,326.999329,149.704224,892.494202,108.490623,194.836319,825.790833,84.126549,205.300262,1042.109497,80.897087,406.072662,967.671997,760.930481,369.748657,1040.123779,563.843567,407.372009,916.213379,413.574188,373.748322,799.787109,206.700912,318.471832,737.712830,207.282196,339.566345,922.983093,107.808434
725,191.021,971.5,1047.36,189.984,911.952,109.492,2.07169,-5.73519,24.6339,-236.001,915.562,1250.44,96.1653,-1.59028e-15,2.94996e-12,115.26,922.346,921.359,16.4972,-0.0902354,5.50841,161.229,950.245,531.499,9.61795,-0.901832,-37.6772,12.393,-4.91746,7.34496,-15.6107,1050.24,1429.86,-5.63173,50.8507,73.4904,19.0136,1.85045,7.21918,31.5329,-6.35599,2.33328,-24.7463,889.026,1064.12,-76.7551,135.598,-1.55269,330.42,806.642,198.918,3.6767,-2.16677,9.64865,547.448,903.457,1346.4,96.7561,-1.59028e-15,-1.54893e-12,299.963,902.417,942.009,31.8086,6.77331,3.44231,309.043,1040.01,562.013,52.5873,-2.19212,-14.6298,12.393,4.91746,-7.34496,330.618,1025.65,1447.89,-9.19089,49.1664,74.8042,19.0136,-1.85045,-7.21918,31.5329,6.35599,-2.33328,391.515,868.737,1137.1,-68.1522,136.064,6.69722,91.139259,1269.308838,1474.254639,214.963928,1271.599731,1496.193848,50.564873,1200.289307,1624.892334,199.437286,1200.010498,1650.351563,129.505844,1024.563232,1547.915161,154.111664,821.938782,1342.258545,139.507996,1118.257080,1408.385010,163.051315,1094.816650,1245.611938,216.526611,886.520264,1454.523804,-18.596851,1074.126343,1486.997925,-184.258743,979.746216,1345.807861,-242.913422,953.143372,1230.722046,-152.735580,905.297241,1115.005615,0.830734,877.773499,1104.193726,-26.082121,936.771912,1053.882446,5.832210,974.674194,1107.212158,331.719421,1051.434082,1504.269043,482.269684,930.946777,1429.728271,559.189697,940.151733,1327.302124,501.356079,892.307678,1202.096558,356.302612,872.802856,1170.691650,405.988495,911.260132,1117.951538,357.570038,955.062439,1163.431152,70.928841,992.993469,1001.185425,339.662079,963.997925,1031.229492,158.455490,771.427979,1057.284546,235.133148,763.359009,1066.406372,47.467037,956.040466,706.528076,102.278908,962.418213,525.419495,90.350525,890.863708,326.796875,149.938766,892.568176,108.522156,194.848007,825.540466,84.024696,205.267563,1042.086304,80.831635,405.851379,967.715271,760.768738,369.527893,1039.376099,563.227905,407.153992,914.913391,413.550140,373.195282,797.620056,207.235123,318.180267,735.223938,208.362167,338.721497,920.332092,108.018112
726,191.096,971.535,1047.28,189.999,912.321,109.507,1.98407,-5.80612,24.9646,-235.923,915.292,1250.62,96.1732,-1.59028e-15,2.44903e-12,115.356,922.549,921.313,16.4767,-0.0500298,5.65059,161.598,950.318,531.52,9.58144,-0.979217,-38.1306,12.3874,-4.92633,7.32465,-15.4578,1050.28,1429.85,-5.64413,50.8453,73.4511,19.051,1.81409,7.23624,31.563,-6.34073,2.29297,-24.7706,888.936,1064.14,-76.7942,135.579,-1.62833,330.037,804.059,199.072,3.76754,-2.19698,9.81941,547.497,904.004,1346.2,96.7764,3.18055e-15,1.49486e-12,300.065,902.688,941.975,31.647,6.82507,3.57051,308.685,1039.25,561.667,52.6786,-2.1249,-14.676,12.3874,4.92633,-7.32465,330.504,1026.18,1447.67,-9.19811,49.1979,74.7942,19.051,-1.81409,-7.23624,31.563,6.34073,-2.29297,391.491,869.115,1136.93,-67.9018,136.05,6.60751,90.994949,1269.641235,1473.767578,214.870117,1272.077393,1495.671509,50.909454,1200.599365,1624.651978,199.759598,1200.642944,1650.023560,129.749603,1024.921997,1547.879028,154.375595,822.090271,1342.341675,139.675201,1118.470093,1408.296875,163.080887,1095.047241,1245.530762,216.968079,886.934326,1454.542114,-18.457815,1074.198975,1486.975220,-184.030151,979.518066,1345.768677,-242.889023,952.860718,1230.899292,-152.721710,905.057129,1115.106934,0.816676,877.673706,1104.213257,-26.113579,936.690125,1053.897949,5.768475,974.737061,1107.186768,331.620850,1051.987427,1504.030273,482.639404,931.693909,1429.601074,559.211487,940.692993,1327.074097,501.459717,892.749695,1201.903442,356.375946,873.015442,1170.632080,405.717987,911.706787,1117.765381,357.815948,955.076721,1163.326660,70.999672,993.172974,1001.141663,339.726532,964.278625,1031.202271,158.581390,771.452271,1057.304443,235.543747,763.680298,1066.330078,47.831726,956.362366,706.433167,102.677872,962.619995,525.406799,90.854256,890.647095,326.987244,150.063248,892.711670,108.584679,194.823898,825.423340,84.162628,205.263947,1041.980469,80.863449,405.547516,967.766296,760.498718,369.171265,1038.769043,562.864746,406.473389,913.548401,413.336151,372.829590,795.120789,207.389465,318.033966,733.219604,209.145340,337.684753,917.514404,107.829758
727,191.093,971.63,1047.25,190.197,912.272,109.603,2.03399,-5.72832,24.6018,-235.778,915.018,1250.92,96.1557,-1.59028e-15,-1.50122e-12,115.537,922.729,921.344,16.4778,-0.0237468,5.84576,161.907,950.51,531.498,9.62487,-0.975682,-37.9983,12.3858,-4.92765,7.28938,-15.4774,1050.52,1429.84,-5.69211,50.7902,73.3484,19.1105,1.77602,7.22429,31.6194,-6.31131,2.2653,-24.8265,889.003,1064.21,-76.771,135.614,-1.61857,329.594,801.887,199.315,3.8188,-2.16545,9.64117,547.703,904.502,1345.91,96.8145,1.59028e-15,3.52246e-12,300.261,902.981,941.987,31.4634,6.8975,3.68749,308.166,1038.37,561.218,52.6996,-2.09875,-14.61,12.3858,4.92765,-7.28938,330.479,1026.54,1447.53,-9.13541,49.232,74.7856,19.1105,-1.77602,-7.22429,31.6194,6.31131,-2.2653,391.536,869.455,1136.89,-68.3522,135.836,6.36715,90.944618,1269.890503,1473.389282,215.037811,1272.610474,1495.241821,50.775021,1201.225952,1624.342163,199.787003,1201.277344,1649.652832,129.952682,1025.338745,1547.757324,154.376846,822.345703,1342.380981,139.659729,1118.908813,1408.193726,163.047455,1095.262329,1245.451538,217.195007,887.309631,1454.448608,-18.501421,1074.497070,1486.937622,-184.111542,979.539124,1346.133545,-242.837677,952.561157,1231.177612,-152.770813,904.859741,1115.346924,0.827534,877.729553,1104.230225,-26.236574,936.763977,1054.014526,5.604012,974.900330,1107.243774,331.644531,1052.392090,1503.873779,482.880859,932.253845,1429.364502,559.367310,941.199768,1326.777344,501.672791,893.255554,1201.837891,356.472015,873.396118,1170.628784,405.734100,912.022400,1117.667358,357.593140,955.564819,1163.214844,71.199440,993.322754,1001.181824,339.841827,964.602722,1031.202148,158.690994,771.502136,1057.390137,235.798904,763.930725,1066.314087,48.157478,956.800903,706.480896,103.022369,962.979492,525.382751,90.823212,891.123779,327.008667,150.160309,892.869263,108.677238,194.745438,825.316650,84.266624,205.256302,1041.853271,80.977432,405.193176,967.777100,760.154602,368.654724,1038.051636,562.359863,406.121948,912.366272,413.011139,372.431976,793.120605,207.580154,317.675934,730.994812,209.505829,337.150299,915.210205,107.709999
728,191.109,971.704,1047.12,190.409,912.224,109.675,2.06142,-5.664,24.3002,-235.692,914.813,1251.19,96.1834,3.18055e-15,9.54166e-15,115.625,922.777,921.295,16.5457,0.0242686,6.02642,162.23,950.709,531.477,9.69253,-0.987326,-37.9385,12.4274,-4.91815,7.25078,-15.2074,1050.8,1429.78,-5.73158,50.7917,73.3019,19.1161,1.74871,7.21823,31.6648,-6.287,2.22293,-24.8862,888.975,1064.3,-76.8569,135.628,-1.66059,329.436,800.17,199.333,3.84964,-2.18636,9.75938,547.824,905.182,1345.7,96.8064,0,-2.70029e-12,300.366,903.159,941.896,31.3528,6.96315,3.81287,307.559,1037.52,560.874,52.6774,-2.10826,-14.6896,12.4274,4.91815,-7.25078,330.528,1026.89,1447.31,-9.08521,49.2838,74.7756,19.1161,-1.74871,-7.21823,31.6648,6.287,-2.22293,391.75,869.852,1136.81,-67.9153,136.195,6.59994,91.044067,1270.199219,1473.051758,215.109451,1273.029419,1494.878906,50.967304,1201.761230,1623.991455,199.733643,1201.925903,1649.242065,130.148163,1025.818237,1547.530151,154.477753,822.748840,1342.291138,139.688431,1119.246216,1407.895386,162.974731,1095.434204,1245.276245,217.199646,887.695313,1454.378540,-18.170185,1074.801880,1486.872192,-183.939117,979.547852,1346.336426,-242.831146,952.333679,1231.432007,-152.744553,904.685181,1115.530396,0.821689,877.831421,1104.328247,-26.405258,936.717651,1054.005249,5.544376,974.946716,1107.236206,331.692719,1052.785156,1503.631714,483.170624,932.782349,1429.179443,559.433044,941.892029,1326.557373,501.527557,893.753357,1201.668701,356.703400,873.851929,1170.542358,405.934906,912.383118,1117.509766,357.716187,955.894226,1163.125000,71.269325,993.405457,1001.090515,339.935028,964.875793,1031.050659,158.907486,771.655579,1057.447632,236.002121,764.171936,1066.352539,48.439503,957.151245,706.458191,103.378502,963.326050,525.345520,90.940102,891.475647,326.785980,150.302719,892.965698,108.752289,194.722687,825.459595,84.384834,205.201279,1041.665283,81.031670,404.859528,967.755371,759.842773,368.049133,1037.374023,561.964050,405.733765,911.213379,412.708527,372.289551,791.498413,207.619537,317.814453,729.453247,209.639084,336.481323,913.255554,107.596809
729,191.136,971.742,1046.9,190.586,912.132,109.639,2.18032,-5.61616,24.0749,-235.596,914.635,1251.4,96.204,1.59028e-15,-5.08889e-14,115.642,922.867,921.232,16.6156,0.0971402,6.10534,162.552,951.05,531.379,9.79923,-1.01955,-37.8291,12.4543,-4.8908,7.21577,-15.1003,1051.01,1429.67,-5.72479,50.8255,73.2846,19.1346,1.76638,7.27532,31.7082,-6.30741,2.1346,-24.9017,888.999,1064.37,-76.9946,135.611,-1.73098,329.538,798.873,199.131,3.70986,-2.22304,9.96657,548.058,905.656,1345.54,96.8334,0,4.51003e-12,300.406,903.351,941.733,31.1298,7.0047,4.06308,306.915,1036.08,560.085,52.4637,-2.08107,-14.893,12.4543,4.8908,-7.21577,330.77,1027.24,1447.14,-9.1101,49.2585,74.7093,19.1346,-1.76638,-7.27532,31.7082,6.30741,-2.1346,391.791,870.24,1136.63,-67.6248,136.538,6.86549,91.195961,1270.573120,1472.679810,215.206192,1273.312256,1494.447388,51.065395,1202.220703,1623.796631,200.186905,1202.273193,1648.840942,130.388901,1026.194458,1547.335938,154.747543,822.995850,1342.189331,139.548309,1119.526733,1407.533325,162.946533,1095.635742,1245.107666,217.307739,887.944702,1454.262085,-18.007807,1075.049683,1486.742676,-183.609497,979.444397,1346.438965,-242.804947,952.133606,1231.630615,-152.725403,904.611328,1115.653809,0.839885,877.880005,1104.388062,-26.470097,936.743042,1054.063477,5.514926,975.037537,1107.183472,331.897186,1053.193359,1503.433594,483.273407,933.101440,1428.957642,559.650146,942.371155,1326.394531,501.664398,894.055481,1201.452515,356.750305,874.328186,1170.291870,406.016235,912.717102,1117.364990,357.688995,956.192627,1162.959229,71.300110,993.515564,1001.017334,339.997711,965.133667,1030.831787,159.037613,771.820129,1057.447754,236.217178,764.388489,1066.295166,48.656235,957.454590,706.328491,103.716103,963.720947,525.215698,91.361954,891.991150,326.713379,150.422180,892.992188,108.735771,194.651611,825.030334,84.069588,205.181625,1041.464355,81.105057,404.612366,967.551147,759.534180,367.405792,1036.204590,561.160889,405.332275,909.938904,412.231537,372.391327,790.259705,207.476761,317.772552,727.677795,209.095947,336.025024,911.555481,107.165039
