Frame,CentreOfMass_X,CentreOfMass_Y,CentreOfMass_Z,LAJC_X,LAJC_Y,LAJC_Z,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LEJC_X,LEJC_Y,LEJC_Z,LElbowAngles_X,LElbowAngles_Y,LElbowAngles_Z,LHJC_X,LHJC_Y,LHJC_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKJC_X,LKJC_Y,LKJC_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,LPelvisAngles_X,LPelvisAngles_Y,LPelvisAngles_Z,LSJC_X,LSJC_Y,LSJC_Z,LShoulderAngles_X,LShoulderAngles_Y,LShoulderAngles_Z,LSpineAngles_X,LSpineAngles_Y,LSpineAngles_Z,LThoraxAngles_X,LThoraxAngles_Y,LThoraxAngles_Z,LWJC_X,LWJC_Y,LWJC_Z,LWristAngles_X,LWristAngles_Y,LWristAngles_Z,RAJC_X,RAJC_Y,RAJC_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,REJC_X,REJC_Y,REJC_Z,RElbowAngles_X,RElbowAngles_Y,RElbowAngles_Z,RHJC_X,RHJC_Y,RHJC_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKJC_X,RKJC_Y,RKJC_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z,RPelvisAngles_X,RPelvisAngles_Y,RPelvisAngles_Z,RSJC_X,RSJC_Y,RSJC_Z,RShoulderAngles_X,RShoulderAngles_Y,RShoulderAngles_Z,RSpineAngles_X,RSpineAngles_Y,RSpineAngles_Z,RThoraxAngles_X,RThoraxAngles_Y,RThoraxAngles_Z,RWJC_X,RWJC_Y,RWJC_Z,RWristAngles_X,RWristAngles_Y,RWristAngles_Z,LFHD_X,LFHD_Y,LFHD_Z,RFHD_X,RFHD_Y,RFHD_Z,LBHD_X,LBHD_Y,LBHD_Z,RBHD_X,RBHD_Y,RBHD_Z,C7_X,C7_Y,C7_Z,T10_X,T10_Y,T10_Z,CLAV_X,CLAV_Y,CLAV_Z,STRN_X,STRN_Y,STRN_Z,RBAK_X,RBAK_Y,RBAK_Z,LSHO_X,LSHO_Y,LSHO_Z,LUPA_X,LUPA_Y,LUPA_Z,LELB_X,LELB_Y,LELB_Z,LFRM_X,LFRM_Y,LFRM_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,LFIN_X,LFIN_Y,LFIN_Z,RSHO_X,RSHO_Y,RSHO_Z,RUPA_X,RUPA_Y,RUPA_Z,RELB_X,RELB_Y,RELB_Z,RFRM_X,RFRM_Y,RFRM_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,RFIN_X,RFIN_Y,RFIN_Z,LASI_X,LASI_Y,LASI_Z,RASI_X,RASI_Y,RASI_Z,LPSI_X,LPSI_Y,LPSI_Z,RPSI_X,RPSI_Y,RPSI_Z,LTHI_X,LTHI_Y,LTHI_Z,LKNE_X,LKNE_Y,LKNE_Z,LTIB_X,LTIB_Y,LTIB_Z,LANK_X,LANK_Y,LANK_Z,LHEE_X,LHEE_Y,LHEE_Z,LTOE_X,LTOE_Y,LTOE_Z,RTHI_X,RTHI_Y,RTHI_Z,RKNE_X,RKNE_Y,RKNE_Z,RTIB_X,RTIB_Y,RTIB_Z,RANK_X,RANK_Y,RANK_Z,RHEE_X,RHEE_Y,RHEE_Z,RTOE_X,RTOE_Y,RTOE_Z
955,189.576,991.771,1039.14,191.35,912.574,108.527,7.00588,-5.21665,22.1623,-240.712,956.385,1228.29,94.1772,7.95139e-16,-4.92429e-12,107.663,921.342,914.523,21.2142,2.77347,6.07027,162.69,978.411,526.894,17.7066,0.191389,-39.0681,12.3534,-2.37264,8.39158,-26.1166,1094.1,1399.23,-6.0053,49.2801,76.78,22.2837,3.88509,6.50332,34.845,-5.06827,4.13253,-28.7002,895.507,1048.41,110.744,43.3112,183.224,298.543,797.305,274.236,-14.0252,-0.358111,-0.786402,527.431,913.302,1339.8,95.1654,3.18055e-15,-1.90833e-12,292.423,896.333,927.837,40.3131,-0.250024,4.66341,345.412,1084.53,570.947,72.8369,8.53651,-14.6242,12.3534,2.37264,-8.39158,319.673,1058.05,1421.04,-12.6485,49.8956,71.6554,22.2837,-3.88509,-6.50332,34.845,5.06827,-4.13253,387.506,878.862,1120.62,-102.203,-212.771,347.183,107.833221,1318.542847,1499.445923,232.163788,1305.405640,1512.578491,68.608368,1210.924805,1624.999023,217.684647,1193.079956,1639.349121,125.801323,1068.007935,1520.337036,142.678833,856.499573,1329.267090,139.572357,1161.396118,1380.100220,160.926758,1126.605713,1217.385376,203.400253,926.921570,1436.587036,-31.386036,1121.859497,1454.416870,-192.871887,1017.858154,1315.591431,-244.621719,991.995667,1204.504028,-155.706635,926.331543,1096.115601,-3.140085,885.796753,1088.939209,-27.546873,942.389038,1034.595581,2.034772,982.619080,1085.262329,323.543091,1086.115112,1476.185913,470.288696,954.584656,1414.703003,543.569336,947.732544,1319.719971,492.893433,897.343140,1193.193481,350.831512,886.801819,1151.675659,405.465942,919.328247,1100.317749,351.446869,967.115540,1136.718750,67.770111,993.075012,996.080017,337.972198,956.500244,1015.551208,152.957184,770.342957,1047.602417,229.184219,761.526489,1054.510010,46.119984,974.316589,700.641663,104.333336,993.156311,520.781189,93.821320,909.201416,326.551636,150.855896,894.123413,108.656242,197.883026,827.269470,85.103088,202.827179,1043.507324,80.816673,423.804688,982.812195,762.968506,405.396393,1080.649902,577.806763,404.635620,926.621033,454.409149,339.573792,782.149902,282.425629,268.867371,746.208130,302.378143,339.710907,847.667786,129.377640
956,189.513,991.439,1039.42,191.211,912.68,108.456,7.03189,-5.21262,22.1427,-240.393,956.868,1228.67,94.0781,0,4.56251e-12,107.158,921.876,914.4,20.9827,2.76594,5.84865,162.355,978.462,526.796,17.6325,0.164487,-39.0155,12.1754,-2.37122,8.57296,-25.4151,1093.35,1400.34,-6.02538,49.1158,76.6825,22.2395,3.74205,6.42391,34.623,-4.83861,4.31481,-28.9914,896.234,1048.33,110.797,43.2741,183.229,295.824,802.259,274.247,-14.0928,-0.316325,-1.02959,527.665,910.448,1339.28,95.2332,-1.59028e-15,1.05594e-12,291.83,896.252,927.752,40.5932,-0.238031,4.64888,345.714,1087.15,572.514,72.9827,8.87021,-14.3536,12.1754,2.37122,-8.57296,320.38,1055.66,1421.31,-12.6125,49.9786,71.768,22.2395,-3.74205,-6.42391,34.623,4.83861,-4.31481,386.812,877.178,1119.98,-102.016,-213.03,347.265,109.478790,1317.469116,1500.927002,233.964325,1303.111938,1513.591187,70.242172,1209.418945,1626.529175,219.331390,1190.799683,1640.376343,126.731766,1066.114746,1521.165649,142.246460,855.159790,1329.123901,140.723297,1159.725830,1381.060303,161.709656,1125.687134,1218.268799,203.552826,924.954407,1436.621826,-30.374075,1120.908813,1455.656128,-192.515854,1017.854553,1316.319214,-244.218033,992.598328,1205.056396,-155.735962,927.059387,1096.298340,-3.395581,886.229187,1088.798340,-27.722687,943.202271,1034.705444,2.037344,983.058960,1085.584229,324.424622,1083.491577,1476.563599,471.082123,951.351379,1414.242310,543.885498,944.892456,1319.289185,492.756989,895.002136,1192.524292,350.172516,885.215149,1151.187256,405.025330,917.628357,1099.660400,351.401245,965.685547,1136.583252,67.372108,993.475891,996.159058,337.569916,955.984680,1015.694397,151.717972,770.137085,1047.133667,228.103104,761.248291,1053.858643,45.640228,974.553772,700.483032,103.995323,993.174805,520.633179,93.380157,909.224487,326.394440,150.708664,894.246094,108.561417,197.821457,827.110474,84.802719,202.692307,1043.492554,80.850525,423.591339,983.644958,763.803345,405.679688,1083.046631,579.402039,403.531647,929.666931,454.336487,336.847595,786.891113,282.064423,265.882385,751.390198,302.125244,336.901398,853.153076,129.250351
957,189.495,991.043,1039.69,190.948,912.78,108.38,7.0431,-5.24434,22.2966,-240.067,957.372,1229.27,94.0341,3.97569e-15,1.26904e-12,106.73,922.278,914.371,20.7365,2.70879,5.76647,161.85,978.304,526.845,17.5098,0.192669,-39.2196,12.0043,-2.40256,8.71883,-24.5495,1092.52,1401.15,-6.12426,49.0793,76.6577,22.1579,3.61402,6.31225,34.3712,-4.65759,4.50961,-29.2907,896.693,1048.42,111.103,43.2164,183.267,293.523,806.496,273.737,-14.0436,-0.355848,-0.79957,527.611,907.204,1338.74,95.3026,-1.59028e-15,-8.23764e-13,291.327,896.175,927.84,40.7575,-0.167944,4.42907,345.656,1089.14,573.765,72.9881,8.929,-14.3826,12.0043,2.40256,-8.71883,321.205,1053.31,1421.44,-12.6935,49.9529,71.7802,22.1579,-3.61402,-6.31225,34.3712,4.65759,-4.50961,386.191,875.739,1119.49,-101.941,-213.539,347.388,111.327614,1315.960815,1501.962036,236.178116,1300.764648,1514.686646,72.117851,1208.117554,1627.568970,220.984726,1188.782227,1641.317139,127.385719,1064.445068,1521.822632,141.895615,854.439880,1328.869263,141.810120,1158.126953,1382.060425,162.431824,1124.684570,1219.083862,203.621582,923.036377,1436.728882,-29.327818,1119.846680,1456.601196,-191.859253,1017.972961,1317.113770,-243.812210,993.202148,1205.793457,-155.793335,927.801697,1096.759766,-3.684093,886.620361,1088.838013,-27.911421,943.646179,1034.843018,1.944322,983.542969,1086.075073,325.466461,1080.883545,1476.804688,471.127167,948.422058,1413.930420,544.020569,941.630066,1318.875610,492.318665,892.786011,1192.122925,349.601990,883.793823,1150.765747,404.614136,916.207031,1099.384155,351.367767,964.446411,1136.603027,66.856140,993.743835,996.296570,337.283447,955.502808,1016.028076,150.645630,769.994751,1046.799805,226.974915,760.860840,1053.352295,45.142670,974.745056,700.590210,103.505249,993.073975,520.681702,93.116913,908.995972,326.442657,150.495712,894.237427,108.470482,197.653412,827.011719,84.780731,202.428497,1043.396973,80.921356,423.324921,983.980164,764.296143,405.610596,1084.691406,580.541199,401.973816,932.410828,454.586853,334.467957,790.831482,281.380035,263.244873,755.926208,301.741150,333.950714,858.261475,129.434509
958,189.403,990.697,1040.11,190.522,912.851,108.338,7.02003,-5.3214,22.6691,-239.906,958.122,1230.27,93.9197,0,3.04379e-12,106.212,922.721,914.418,20.4304,2.64071,5.81775,160.957,977.866,526.768,17.2897,0.332419,-39.7925,11.8194,-2.38948,8.91045,-24.0173,1091.9,1402.24,-6.11922,48.9788,76.589,22.2241,3.47403,6.25839,34.2494,-4.41753,4.68362,-29.6526,897.011,1048.55,111.409,43.159,183.281,291.44,811.12,273.762,-14.3273,-0.421852,-0.415386,527.119,904.14,1338.12,95.1853,4.77083e-15,1.17362e-12,290.715,895.96,927.884,41.0476,-0.153657,4.01556,345.921,1091.68,575.587,73.1594,8.76789,-14.4792,11.8194,2.38948,-8.91045,321.952,1051.01,1421.85,-12.6628,49.8563,71.6723,22.2241,-3.47403,-6.25839,34.2494,4.41753,-4.68362,385.655,874.214,1119.27,-101.882,-213.165,347.104,113.429832,1314.495117,1502.979370,238.302551,1298.803833,1515.484985,73.826614,1206.846313,1628.718872,222.707932,1186.573486,1642.059204,128.356461,1062.805054,1522.586670,141.493683,853.116882,1328.980469,142.975845,1156.884888,1382.959595,163.171539,1123.741211,1219.911011,203.836777,921.377380,1436.900879,-28.568851,1119.134521,1457.752075,-190.741745,1017.735352,1318.057861,-243.549042,994.036072,1206.902222,-156.174805,928.320557,1097.302856,-4.024822,886.710571,1088.910767,-28.065426,943.996704,1035.071899,1.844089,983.787292,1086.523804,326.431671,1078.429199,1477.280640,471.250488,945.330017,1413.771973,543.681946,938.548340,1318.350220,491.902344,890.240051,1191.526367,349.333313,882.493103,1150.695190,404.158325,914.557007,1099.123901,351.531586,962.864197,1136.760376,66.565529,994.038147,996.567383,336.797577,954.842407,1016.290283,149.642944,770.022217,1046.336548,225.980774,760.469116,1052.892334,44.662426,975.061218,700.729919,102.667809,992.882446,520.672607,92.938210,908.432617,326.453613,150.184296,894.058960,108.408264,197.639786,826.869934,84.732292,202.071732,1043.280396,81.017189,423.017029,984.095093,764.833435,405.848541,1086.625366,582.169678,401.115479,934.697998,455.181030,332.243469,795.055420,281.329803,261.129028,759.999573,301.498016,331.174408,863.065552,129.302109
959,189.372,990.264,1040.34,190.253,912.976,108.301,6.95246,-5.36236,22.8663,-239.861,958.669,1231.19,93.917,7.95139e-16,-1.54973e-12,105.515,923.403,914.571,20.1845,2.65548,5.71427,159.9,977.655,526.659,17.0756,0.512716,-40.1706,11.6731,-2.24599,9.20363,-23.131,1091.26,1403.14,-6.15929,49.0249,76.5272,22.2183,3.53333,6.34952,34.1036,-4.26305,4.8382,-30.1926,897.438,1048.81,111.332,43.1939,183.345,289.361,814.896,273.315,-14.51,-0.419766,-0.427531,526.903,901.342,1337.98,95.1887,-1.59028e-15,3.91526e-12,289.886,895.588,927.701,41.2324,-0.196432,4.11032,346.127,1093.16,576.372,73.1836,8.94766,-14.4973,11.6731,2.24599,-9.20363,322.851,1048.82,1422.2,-12.7116,49.795,71.6133,22.2183,-3.53333,-6.34952,34.1036,4.26305,-4.8382,385.112,872.852,1119.12,-101.935,-213.111,347.204,115.850609,1313.211914,1503.749756,240.422562,1296.632935,1516.060059,75.551224,1205.858887,1629.662476,224.199707,1184.553711,1642.642578,129.038498,1061.195435,1523.063843,141.319412,852.062744,1329.003052,143.985184,1155.465576,1383.682251,163.858276,1122.741455,1220.570679,203.810806,919.657654,1436.967529,-27.427763,1118.339233,1458.743042,-190.646591,1018.064026,1319.220581,-243.433044,994.663025,1207.936523,-156.502121,929.290588,1098.068481,-4.462447,886.783325,1089.052246,-28.490644,944.521240,1035.577393,1.656465,983.818604,1086.908325,327.463593,1076.086792,1477.688599,471.428711,942.674133,1413.668701,543.630310,935.722839,1318.299927,491.502625,888.140625,1191.352173,348.806152,881.091431,1150.560547,403.754761,913.234253,1099.204590,351.129303,961.744690,1136.947266,66.407433,994.705994,996.974609,336.388123,953.975281,1016.201843,148.639771,769.855957,1046.077271,224.788040,760.023621,1052.447388,44.258766,975.527100,700.846375,101.663475,992.898743,520.625854,92.585587,908.260864,326.483795,149.975891,894.054688,108.304413,197.696228,827.125671,84.910019,201.889465,1043.210815,80.994629,422.836212,984.114746,765.149780,406.030151,1087.810059,582.955688,400.352417,937.017700,455.664429,330.068146,798.517944,280.728119,258.935913,763.902893,301.217255,329.116180,866.945190,128.858612
960,189.296,990.014,1040.67,190.029,913.086,108.349,6.86306,-5.39318,23.0143,-240.163,959.565,1232.23,93.9521,2.38542e-15,-3.37059e-12,105.168,924.022,914.656,19.942,2.61439,5.6352,159.208,977.483,526.662,16.8979,0.645768,-40.4896,11.5244,-2.17561,9.47983,-22.4144,1090.96,1404.04,-6.26567,48.9971,76.4977,22.194,3.44257,6.33306,33.9298,-4.00484,5.04576,-30.9434,897.978,1049.23,111.165,43.2402,183.34,287.448,818.932,273.048,-14.6601,-0.433307,-0.348711,526.726,898.457,1337.89,95.287,-1.59028e-15,4.70722e-13,289.402,895.255,927.664,41.5226,-0.149382,3.72843,346.391,1095.25,578.045,73.3102,8.69307,-14.6855,11.5244,2.17561,-9.47983,323.133,1046.79,1422.4,-12.762,49.9453,71.6456,22.194,-3.44257,-6.33306,33.9298,4.00484,-5.04576,384.488,871.307,1118.92,-101.815,-214.019,347.265,118.702759,1311.937012,1504.674561,242.625717,1294.356445,1516.534668,77.289360,1205.191650,1630.531372,225.584045,1182.587402,1643.201904,129.703796,1059.766357,1523.747437,140.604584,851.120789,1328.926880,145.046600,1154.336182,1384.523926,164.351593,1122.162842,1221.369263,203.533447,917.926697,1437.071045,-26.474949,1117.883179,1459.744141,-190.598038,1018.635864,1320.260498,-243.657242,995.631042,1209.073486,-157.140411,930.084106,1098.715332,-5.159961,887.258057,1089.364014,-29.145555,945.035156,1036.065430,1.404402,984.061157,1087.339111,327.956085,1073.845703,1477.973145,471.619659,939.627258,1413.575073,543.622192,932.806030,1318.306885,491.171906,885.808228,1191.038208,348.218781,879.572693,1150.447144,403.307281,911.695984,1099.104858,351.110901,960.373413,1137.073853,66.419403,995.291016,997.266174,336.227936,953.162354,1016.316895,147.607101,770.010803,1045.684692,223.820251,759.865051,1052.034058,43.700230,976.080811,700.993164,101.021957,992.939087,520.687805,92.119812,908.040649,326.665405,149.795090,894.072693,108.312004,197.520248,826.983154,84.668007,201.745941,1043.183105,80.979942,422.726318,983.896973,765.410034,406.259857,1089.250610,584.372803,399.069641,938.643127,455.804504,327.983795,802.125244,280.440674,256.681702,767.879395,300.974945,327.583344,871.051147,128.924011
961,189.277,989.523,1040.89,189.77,913.089,108.231,6.90159,-5.44339,23.2546,-240.302,960.374,1233.15,93.9588,3.18055e-15,4.37326e-13,104.874,924.554,914.789,19.7903,2.60184,5.3871,158.952,977.551,526.664,16.8373,0.644485,-40.7312,11.414,-2.11172,9.77945,-21.8589,1090.73,1404.79,-6.38703,48.9241,76.4182,22.1558,3.35363,6.33403,33.7798,-3.75351,5.26132,-31.5468,898.588,1049.55,111.024,43.1923,183.457,285.418,821.932,272.677,-14.5564,-0.369974,-0.717352,526.503,895.388,1337.47,95.2481,0,-9.09639e-13,288.952,894.776,927.726,41.6446,-0.0820829,3.75563,346.612,1096.03,578.925,73.2525,8.83957,-14.5499,11.414,2.11172,-9.77945,323.878,1044.55,1422.75,-12.7493,49.9447,71.6021,22.1558,-3.35363,-6.33403,33.7798,3.75351,-5.26132,384.152,869.757,1118.77,-101.882,-214.527,347.286,121.205582,1310.740723,1505.279541,245.033585,1292.234741,1516.880615,78.908974,1204.539551,1631.234253,227.337769,1180.867798,1643.898315,130.432602,1058.310547,1524.193481,139.885147,849.985413,1328.692017,146.092560,1152.939819,1385.192017,164.951523,1121.324951,1222.001709,203.662186,916.535217,1437.135742,-25.643709,1117.541626,1460.565918,-190.540970,1019.182922,1321.125610,-243.729324,996.498169,1210.077271,-157.513748,930.762268,1099.440796,-5.660587,887.520569,1089.491943,-29.627615,945.707336,1036.741089,1.214790,984.265869,1087.834839,328.826691,1071.445190,1478.388916,471.689728,936.922241,1413.497070,543.563660,929.708313,1317.978638,490.700653,883.523926,1190.835449,347.964935,878.121216,1150.285278,403.148041,910.094543,1099.167358,351.478302,958.545776,1137.071045,66.463547,995.860779,997.549500,336.137939,952.235657,1016.501282,146.418167,770.018250,1045.507813,222.522476,759.357666,1051.812134,43.315460,976.518005,700.964539,100.783798,993.073120,520.678894,91.767372,907.734497,326.685333,149.594040,893.954651,108.219917,197.285355,826.807678,84.656174,201.629211,1043.034668,80.948593,422.771637,983.474854,765.898376,406.458313,1089.750000,585.197327,398.337677,940.179626,455.874817,325.912598,804.916565,279.814453,254.252914,771.245789,299.815308,326.362762,874.751892,128.583893
962,189.294,989.237,1041.17,189.605,913.239,108.224,6.91048,-5.46521,23.3588,-240.319,961.349,1233.9,93.9248,1.59028e-15,-2.00136e-12,104.53,925.318,914.799,19.5914,2.55366,5.15257,158.665,977.612,526.676,16.725,0.643786,-40.8805,11.2953,-2.09782,10.0885,-21.1177,1090.4,1405.55,-6.40431,48.9649,76.3891,22.154,3.29321,6.42346,33.6586,-3.60159,5.43619,-32.3714,899.187,1049.9,110.602,43.2478,183.246,283.504,825.418,271.971,-14.4841,-0.339105,-0.897014,526.377,892.208,1337.37,95.3562,1.59028e-15,4.01704e-12,288.436,894.529,927.818,41.6942,-0.00503895,3.90633,346.934,1096.57,579.808,73.0301,9.15602,-14.5689,11.2953,2.09782,-10.0885,324.513,1042.31,1423.02,-12.8178,49.9126,71.5473,22.154,-3.29321,-6.42346,33.6586,3.60159,-5.43619,383.389,868.136,1118.57,-101.975,-213.912,347.185,123.571716,1309.906494,1505.911621,247.418182,1290.441162,1517.431274,80.642685,1204.170166,1632.150024,228.728424,1179.233398,1644.413696,131.075668,1057.200684,1524.856323,139.547134,849.265442,1328.627808,146.979004,1151.902344,1385.927490,165.696396,1120.424927,1222.608887,203.245514,914.999939,1437.216675,-24.724775,1117.096558,1461.395630,-190.376785,1019.821045,1322.090820,-243.624405,997.538757,1210.914551,-158.015533,931.656860,1100.042236,-6.455085,887.638672,1089.901489,-30.231478,946.495728,1037.163940,1.124954,984.659058,1088.255493,329.684906,1069.046875,1478.720581,471.846771,934.097961,1413.453125,543.637573,926.486145,1317.981567,490.328583,881.008240,1190.546387,347.290100,876.681519,1150.216675,402.682556,908.393738,1098.963867,351.151031,957.327942,1137.163208,66.267487,996.668213,997.677551,336.019165,951.507202,1016.773926,145.254105,770.086609,1045.270264,221.091766,758.879089,1051.569092,43.147167,976.998901,700.931458,100.519646,993.208008,520.667175,91.419212,907.647400,326.681458,149.454590,894.050659,108.207726,196.933823,826.274963,84.534477,201.526855,1043.072510,81.011993,422.657074,983.217407,766.675659,406.757660,1090.132446,586.129089,397.518768,941.553223,455.717285,323.913147,808.111267,278.889008,251.840561,774.724487,298.998932,324.963623,879.059143,128.319153
963,189.392,988.856,1041.37,189.675,913.213,108.219,6.89742,-5.4426,23.2508,-240.081,962.515,1234.72,93.8334,-1.59028e-15,1.7827e-12,104.1,925.654,914.9,19.4484,2.58504,5.1564,158.574,977.487,526.754,16.6489,0.67777,-41.11,11.188,-2.05056,10.353,-20.4994,1090.28,1406.17,-6.52885,48.9659,76.2404,22.1422,3.30916,6.35489,33.5468,-3.44712,5.73189,-32.9292,899.996,1050.01,110.846,43.0264,183.247,281.582,828.455,270.822,-14.5106,-0.332702,-0.93428,525.898,889.592,1337.31,95.3465,0,-5.31153e-13,287.858,893.977,927.872,41.6899,0.00562049,4.18338,347.272,1096.49,580.168,72.7209,9.61884,-14.7724,11.188,2.05056,-10.353,324.947,1040.45,1423.24,-12.782,49.9092,71.6047,22.1422,-3.30916,-6.35489,33.5468,3.44712,-5.73189,382.779,866.632,1118.5,-101.916,-213.74,347.276,125.993324,1308.932495,1506.407837,249.686600,1288.755005,1517.795044,82.604744,1203.646606,1632.903564,230.689011,1177.798828,1645.084106,131.219879,1056.089722,1525.450562,138.981537,848.682190,1328.611450,148.131058,1151.038086,1386.524536,166.394791,1119.684692,1223.274170,202.986435,913.825623,1437.391357,-23.918545,1116.844604,1462.086304,-189.916977,1020.366333,1322.973267,-243.305313,998.773926,1211.832764,-158.349533,933.049988,1100.669312,-6.977970,888.354797,1089.926025,-30.635008,947.281921,1037.300293,1.003607,985.234497,1088.769653,330.299500,1067.032227,1478.995239,471.444427,931.127380,1413.384033,543.328430,923.820374,1317.982300,489.804077,878.707214,1190.491821,346.708099,875.366577,1150.105591,402.340698,906.788330,1098.986694,351.076569,955.997498,1137.319580,66.250122,996.998535,997.927490,335.612671,950.565308,1016.942505,144.028931,770.023315,1045.063110,219.974670,758.750427,1051.256714,43.142727,977.526245,700.866455,100.508080,993.370178,520.725952,91.343262,907.628906,326.682800,149.508209,894.058716,108.176094,197.010284,826.437988,84.659645,201.464767,1043.017334,81.026222,422.698944,982.723450,767.289551,407.078522,1090.018799,586.619812,396.500671,942.404968,455.309418,321.856659,810.779053,277.584595,249.503021,777.879150,297.355286,323.475189,882.746704,127.413002
964,189.314,988.52,1041.51,189.596,913.115,108.179,6.91654,-5.45594,23.3145,-240.062,963.944,1235.42,93.7572,3.97569e-15,-1.3907e-12,103.667,926.187,914.922,19.227,2.62237,5.15901,158.485,977.147,526.711,16.5044,0.666711,-41.4087,11.0637,-2.01782,10.6036,-19.8487,1090.35,1407.14,-6.55138,48.8245,76.1367,22.1641,3.17614,6.25855,33.4371,-3.1601,5.99102,-33.4022,900.955,1050.07,111.076,42.9023,183.201,280.14,831.714,269.396,-14.639,-0.396671,-0.561961,525.36,886.625,1337.19,95.3263,-1.59028e-15,-2.36951e-12,287.281,893.672,927.872,41.7159,-0.0224746,4.13706,347.896,1096.83,580.798,72.4457,9.77001,-15.1247,11.0637,2.01782,-10.6036,325.425,1038.69,1423.55,-12.8187,49.9532,71.5665,22.1641,-3.17614,-6.25855,33.4371,3.1601,-5.99102,382.108,865.073,1118.42,-101.833,-212.814,347.125,128.495804,1308.166382,1506.916138,251.958847,1286.753662,1518.262573,84.036903,1203.317505,1633.418213,232.198807,1176.263550,1645.434814,132.170929,1054.952271,1525.870850,138.038864,847.972900,1328.354370,149.243240,1150.111328,1387.057617,167.249939,1118.811279,1223.713501,202.651230,912.527832,1437.418579,-22.905478,1116.799683,1463.136475,-189.163086,1021.346680,1323.753052,-243.156189,1000.282898,1212.637207,-158.689133,934.302002,1101.136719,-7.514314,889.239746,1089.906128,-30.857159,948.163696,1037.451538,0.937949,986.097473,1089.230103,330.897217,1065.136719,1479.361450,471.350494,928.600159,1413.437378,543.015442,920.776917,1317.927612,489.015015,876.420593,1190.270264,346.266022,874.107239,1150.077148,401.841125,905.050171,1098.901001,350.981964,954.670044,1137.578003,66.104431,997.504822,998.104492,335.261200,949.841431,1017.086853,142.964523,770.122314,1044.733398,218.570068,758.432068,1050.916138,43.201149,977.949280,700.895447,100.497734,993.300354,520.643188,91.441444,907.438660,326.640045,149.439865,893.938110,108.128136,197.349167,826.431641,84.536926,201.460602,1042.954712,81.094147,422.764801,982.139404,767.607971,407.664917,1090.023926,587.253784,395.389038,942.896790,454.575684,320.195496,813.543030,276.150543,247.236084,780.910400,295.500519,321.934814,886.570190,126.422974
965,189.314,988.202,1041.58,189.619,912.972,108.047,6.96046,-5.45098,23.2909,-239.926,965.658,1235.74,93.711,7.95139e-16,-1.32629e-12,103.201,926.757,914.92,19.057,2.64956,5.18868,158.253,976.904,526.654,16.3713,0.724798,-41.753,10.9785,-1.96066,10.8894,-19.1312,1090.6,1407.74,-6.51911,48.7622,76.0993,22.1783,3.12588,6.24673,33.3643,-2.94622,6.22612,-33.7001,901.981,1050.1,111.143,42.9436,183.184,277.759,834.095,267.566,-14.3911,-0.37837,-0.668484,524.985,883.8,1336.95,95.3444,3.18055e-15,9.54166e-15,286.647,893.288,927.809,41.6625,-0.0766057,4.27047,348.631,1096.36,580.837,72.0917,10.2078,-15.153,10.9785,1.96066,-10.8894,325.839,1037.13,1423.8,-12.8459,49.9301,71.4902,22.1783,-3.12588,-6.24673,33.3643,2.94622,-6.22612,381.486,863.715,1118.2,-101.84,-213.151,347.35,131.013885,1307.378906,1507.259155,254.197571,1285.441528,1518.478027,86.110695,1203.086182,1633.835938,233.387329,1174.897827,1645.643188,132.829636,1054.188232,1526.196777,137.394485,847.435852,1328.315430,150.289200,1149.366333,1387.564697,167.991379,1118.178101,1224.101196,202.481842,911.519958,1437.452271,-21.971821,1116.989746,1463.768433,-188.844345,1022.505066,1324.414917,-242.831772,1002.055786,1213.026123,-158.757568,935.857178,1101.375122,-7.852220,889.773438,1089.947510,-30.848469,949.329529,1037.639404,0.975694,986.865234,1089.417358,331.460663,1063.469482,1479.646851,471.316742,925.804871,1413.514282,542.850464,917.878662,1317.752075,488.414490,874.208679,1190.127197,345.566559,872.714600,1149.853882,401.481537,903.731018,1098.919800,350.798401,953.322021,1137.680176,66.002350,998.127014,998.221008,334.915192,949.064514,1017.116089,141.611298,770.376770,1044.437622,217.397827,758.145325,1050.656006,43.287342,978.531799,700.818665,100.360779,993.389282,520.574524,91.493034,907.300964,326.612640,149.470963,893.778564,107.970360,197.364227,826.399902,84.455444,201.384277,1042.902954,81.070610,422.824860,981.364868,767.703552,408.362640,1089.333008,587.396240,394.977875,943.284424,453.953430,317.679596,815.538940,274.070007,245.148376,783.595825,293.678284,320.081207,890.099426,125.293762
