Frame,CentreOfMass_X,CentreOfMass_Y,CentreOfMass_Z,LAJC_X,LAJC_Y,LAJC_Z,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LEJC_X,LEJC_Y,LEJC_Z,LElbowAngles_X,LElbowAngles_Y,LElbowAngles_Z,LHJC_X,LHJC_Y,LHJC_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKJC_X,LKJC_Y,LKJC_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,LPelvisAngles_X,LPelvisAngles_Y,LPelvisAngles_Z,LSJC_X,LSJC_Y,LSJC_Z,LShoulderAngles_X,LShoulderAngles_Y,LShoulderAngles_Z,LSpineAngles_X,LSpineAngles_Y,LSpineAngles_Z,LThoraxAngles_X,LThoraxAngles_Y,LThoraxAngles_Z,LWJC_X,LWJC_Y,LWJC_Z,LWristAngles_X,LWristAngles_Y,LWristAngles_Z,RAJC_X,RAJC_Y,RAJC_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,REJC_X,REJC_Y,REJC_Z,RElbowAngles_X,RElbowAngles_Y,RElbowAngles_Z,RHJC_X,RHJC_Y,RHJC_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKJC_X,RKJC_Y,RKJC_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z,RPelvisAngles_X,RPelvisAngles_Y,RPelvisAngles_Z,RSJC_X,RSJC_Y,RSJC_Z,RShoulderAngles_X,RShoulderAngles_Y,RShoulderAngles_Z,RSpineAngles_X,RSpineAngles_Y,RSpineAngles_Z,RThoraxAngles_X,RThoraxAngles_Y,RThoraxAngles_Z,RWJC_X,RWJC_Y,RWJC_Z,RWristAngles_X,RWristAngles_Y,RWristAngles_Z,LFHD_X,LFHD_Y,LFHD_Z,RFHD_X,RFHD_Y,RFHD_Z,LBHD_X,LBHD_Y,LBHD_Z,RBHD_X,RBHD_Y,RBHD_Z,C7_X,C7_Y,C7_Z,T10_X,T10_Y,T10_Z,CLAV_X,CLAV_Y,CLAV_Z,STRN_X,STRN_Y,STRN_Z,RBAK_X,RBAK_Y,RBAK_Z,LSHO_X,LSHO_Y,LSHO_Z,LUPA_X,LUPA_Y,LUPA_Z,LELB_X,LELB_Y,LELB_Z,LFRM_X,LFRM_Y,LFRM_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,LFIN_X,LFIN_Y,LFIN_Z,RSHO_X,RSHO_Y,RSHO_Z,RUPA_X,RUPA_Y,RUPA_Z,RELB_X,RELB_Y,RELB_Z,RFRM_X,RFRM_Y,RFRM_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,RFIN_X,RFIN_Y,RFIN_Z,LASI_X,LASI_Y,LASI_Z,RASI_X,RASI_Y,RASI_Z,LPSI_X,LPSI_Y,LPSI_Z,RPSI_X,RPSI_Y,RPSI_Z,LTHI_X,LTHI_Y,LTHI_Z,LKNE_X,LKNE_Y,LKNE_Z,LTIB_X,LTIB_Y,LTIB_Z,LANK_X,LANK_Y,LANK_Z,LHEE_X,LHEE_Y,LHEE_Z,LTOE_X,LTOE_Y,LTOE_Z,RTHI_X,RTHI_Y,RTHI_Z,RKNE_X,RKNE_Y,RKNE_Z,RTIB_X,RTIB_Y,RTIB_Z,RANK_X,RANK_Y,RANK_Z,RHEE_X,RHEE_Y,RHEE_Z,RTOE_X,RTOE_Y,RTOE_Z
900,188.911,996.189,1005.67,189.019,914.032,107.823,7.23855,-5.6852,24.3997,-238.542,914.105,1222.53,94.8116,0,-9.27132e-13,117.577,878.115,908.679,38.6917,3.97833,13.1013,167.37,976.984,529.664,23.3571,-1.70788,-32.9862,24.5793,-7.48725,-4.07797,-49.6708,1131.56,1341.03,-5.81959,50.0499,72.3462,26.6265,2.00417,3.91254,51.2837,-12.0567,-2.89869,-22.1497,853.945,1050.41,-76.4415,137.284,-0.643891,504.009,639.073,199.426,-6.78341,-3.23999,15.5874,527.231,1035.32,1312.61,96.0603,-1.59028e-15,5.7568e-13,302.434,900.309,925.244,22.6214,-1.43349,1.83254,350.074,888.071,524.077,36.0409,-10.1676,-10.2647,24.5793,7.48725,4.07797,292.755,1158.15,1364.29,-9.97208,48.9883,69.1768,26.6265,-2.00417,-3.91254,51.2837,12.0567,2.89869,394.796,927.029,1113.65,-82.6301,132.555,-2.00869,41.671871,1381.389648,1316.454712,163.285172,1396.905518,1339.541748,-1.104010,1344.150757,1476.726440,146.556854,1358.805786,1505.125366,94.458336,1168.787231,1458.058105,157.039948,912.081787,1333.699707,99.915161,1216.665527,1296.149170,129.029251,1138.405151,1151.992798,202.095093,1018.067505,1418.547729,-60.203335,1172.994507,1385.934570,-201.599884,1012.721313,1288.442993,-250.039154,941.181702,1191.169678,-151.772278,869.529053,1097.157959,4.267877,859.656616,1090.516113,-29.481649,895.094360,1026.084961,-3.414882,951.943848,1062.802124,290.509644,1201.417480,1408.631958,458.740784,1082.665894,1378.893311,537.241455,1066.264893,1284.484253,495.853699,980.227661,1175.504150,356.874207,936.283264,1142.898315,406.494598,963.829834,1083.851318,348.605438,1011.502258,1111.121948,60.211998,955.254333,972.228210,328.025391,987.407654,996.226257,186.227310,772.464722,1071.844482,262.440765,784.745117,1081.648682,49.587456,941.910461,698.376038,107.598824,984.200806,523.694458,95.164612,907.397156,328.994049,148.860718,894.876221,108.620567,193.836594,827.361267,83.864464,202.863861,1043.988892,81.598122,427.689606,909.926758,738.735596,409.493042,897.218750,530.854553,508.719086,782.055237,405.190247,545.325562,644.078125,215.177231,515.485168,569.399048,225.993500,490.238068,718.703613,77.610832
901,188.594,996.898,1004.29,189.248,913.89,107.966,7.37076,-5.60755,24.0343,-239.29,913.356,1220.74,94.9302,-3.18055e-15,2.42199e-12,117.693,877.528,908.252,39.2022,4.19369,13.5475,167.585,977.922,529.37,23.7319,-1.58607,-32.9082,24.8919,-7.52524,-4.33467,-51.3367,1132.92,1338.3,-5.81616,50.0413,72.4347,26.6442,2.1257,3.91497,51.5965,-12.3155,-3.05894,-21.7961,853.41,1049.56,-76.5391,137.256,-0.690356,507.261,636.888,199.377,-6.81067,-3.29979,15.9094,526.131,1039.27,1311.25,96.1085,-1.59028e-15,-3.64492e-12,302.472,900.618,924.447,22.4195,-1.71376,1.76302,351.772,885,523.702,35.4903,-10.1335,-10.313,24.8919,7.52524,4.33467,291.086,1161.4,1361.71,-10.0547,48.9769,69.1429,26.6442,-2.1257,-3.91497,51.5965,12.3155,3.05894,394.306,929.26,1112.73,-84.1354,132.574,-2.79033,39.342419,1383.453369,1312.852539,160.887100,1399.447144,1336.303955,-3.726928,1346.324585,1473.140991,143.900208,1361.542847,1501.796631,92.599014,1171.583740,1455.312012,156.722961,914.421387,1332.843384,98.094383,1218.301758,1293.096924,127.526123,1139.645752,1149.365845,200.924347,1021.290161,1416.988525,-62.088650,1174.601807,1382.915283,-202.772202,1013.101196,1286.349976,-250.866974,940.165527,1189.180786,-151.333786,868.435913,1096.123291,4.388380,859.618225,1089.603760,-29.243191,894.287109,1025.040039,-3.653139,951.517273,1061.337769,288.537323,1204.922119,1405.796021,457.357941,1086.709229,1377.114624,536.067322,1070.083374,1282.951294,495.215820,982.989197,1174.404053,356.292297,938.588501,1141.823364,405.964294,965.904907,1082.731567,347.749573,1013.381836,1109.561890,60.025284,954.796204,971.402344,327.824951,988.259644,994.874329,187.250061,773.117737,1071.909058,263.060333,785.796326,1081.709839,49.807022,942.449890,698.232910,107.833954,985.358948,523.472656,95.615143,908.453613,329.066803,148.995544,894.934265,108.776711,194.191132,827.804016,84.244667,202.897812,1044.086182,81.628555,428.761353,909.019409,738.310974,411.135193,894.388550,530.638672,511.204407,779.748535,405.394714,548.521240,642.009216,215.240448,519.477478,567.050415,225.925125,492.844727,716.003967,77.836891
902,188.342,997.646,1002.81,189.46,913.666,107.946,7.56749,-5.50833,23.5641,-239.459,913.016,1219.37,94.8998,-6.36111e-15,-2.15801e-12,117.932,877.045,907.81,39.6924,4.41135,13.9028,167.793,979.012,528.945,24.1354,-1.45384,-32.6465,25.1795,-7.51275,-4.56581,-52.9874,1134.29,1335.58,-5.87711,50.0228,72.5678,26.625,2.28902,3.96417,51.837,-12.5739,-3.25178,-21.5641,852.945,1048.98,-76.6429,137.156,-0.479077,510.649,634.267,199.047,-6.67657,-3.34145,16.1332,525.325,1043.23,1309.73,96.1567,4.77083e-15,1.91787e-12,302.659,900.875,923.526,22.2275,-1.97748,1.44264,353.236,882.114,523.25,34.9922,-10.3266,-10.1388,25.1795,7.51275,4.56581,289.422,1164.78,1359.05,-10.1947,48.9736,69.141,26.625,-2.28902,-3.96417,51.837,12.5739,3.25178,394.164,931.559,1111.67,-86.3351,132.953,-4.11025,36.766808,1385.347046,1309.123413,158.186279,1401.754272,1332.816895,-6.488035,1348.554199,1469.345093,141.085800,1364.107910,1498.327026,90.724472,1174.248047,1452.346558,156.571732,916.807678,1331.512695,96.324844,1219.913330,1290.102783,125.920761,1140.910645,1146.533691,199.991165,1024.382935,1415.027710,-63.922703,1176.184326,1379.954346,-203.666641,1013.400208,1284.071533,-251.131271,939.536133,1187.601318,-151.425430,867.765015,1095.084229,4.643380,859.643616,1088.884644,-29.330484,893.571289,1024.215820,-3.945543,951.171326,1059.894775,286.530914,1208.499268,1402.920776,456.244751,1090.868774,1375.364136,535.181580,1073.908203,1281.258301,494.519745,986.374756,1173.261108,356.179565,940.802246,1140.734619,405.494202,968.111877,1081.532349,346.929291,1015.279663,1108.035767,60.098377,954.456848,970.639099,327.846222,988.997314,993.418457,188.140717,773.557129,1071.910767,263.974792,786.827515,1081.589600,50.185650,943.054993,697.985107,108.055977,986.627563,523.132629,95.850372,909.657776,328.730865,149.066544,895.012756,108.761978,193.911316,827.402588,84.035973,202.995041,1044.148682,81.562180,429.886108,907.646545,737.714050,412.594818,891.435303,530.313904,513.751038,777.079285,405.034973,551.845215,639.524719,215.029526,523.439270,564.381409,226.026947,495.739624,713.082947,78.032333
903,188.134,998.383,1001.14,189.684,913.666,107.826,7.89701,-5.45425,23.3065,-239.747,912.695,1217.62,94.9027,-6.36111e-15,9.71659e-13,118.508,876.536,907.085,40.2867,4.5082,14.14,168.103,980.615,528.596,24.6567,-1.3495,-32.4167,25.4734,-7.6011,-4.74775,-54.6666,1135.47,1332.44,-5.93231,50.0532,72.7325,26.6031,2.38655,4.0404,52.0946,-12.8533,-3.40806,-21.2493,852.311,1048.2,-76.4825,137.107,-0.517484,513.655,632.034,199.144,-6.84273,-3.39484,16.4192,523.916,1047.64,1308.07,96.0688,-3.18055e-15,-6.02715e-13,303.149,901.101,922.676,22.0802,-2.10092,1.23695,354.798,879.388,522.718,34.56,-10.4451,-10.0842,25.4734,7.6011,4.74775,287.641,1168.06,1356.22,-10.2515,48.9908,69.2529,26.6031,-2.38655,-4.0404,52.0946,12.8533,3.40806,393.941,933.648,1110.67,-86.0824,132.845,-3.84594,34.164627,1387.354248,1305.364624,155.734222,1404.049072,1329.012573,-9.200184,1350.631104,1465.713623,138.233505,1366.682495,1494.571411,88.725441,1176.644653,1449.409180,156.228516,919.214111,1330.415283,94.522461,1221.328247,1286.685791,124.333778,1142.245361,1143.659790,198.969498,1027.269409,1413.261719,-65.789635,1177.569946,1376.570557,-204.062897,1013.328430,1281.624390,-251.478226,938.927979,1185.630249,-151.332031,866.580322,1093.951660,4.872109,859.574402,1088.297729,-29.296137,892.675537,1022.732117,-4.220202,950.905945,1058.338501,284.327759,1211.967529,1399.869873,454.531525,1095.354004,1373.272339,533.623596,1078.164551,1279.376221,493.964966,989.635193,1171.923340,355.749329,942.788086,1139.573364,405.164093,970.111084,1080.298950,346.276001,1017.022461,1106.215820,60.405209,954.092957,969.482971,328.018646,989.696167,992.079468,188.973221,774.183838,1071.654907,264.887634,787.823669,1081.463257,50.627430,943.712219,697.598999,108.362411,988.262024,522.871094,95.848503,910.839722,328.644135,149.204819,895.200562,108.687706,193.999222,827.777039,84.313110,203.183685,1044.363892,81.584183,430.935120,906.487061,737.027344,414.138519,888.753662,529.872620,516.247681,774.824707,405.090820,554.795410,637.408081,215.232697,526.976868,561.919678,225.951111,498.301727,710.132324,77.896820
904,187.903,999.162,999.667,189.866,913.515,107.773,8.28125,-5.40687,23.0798,-239.918,912.215,1216.02,94.9331,-3.18055e-15,-3.4191e-12,118.892,875.9,906.351,40.9474,4.69531,14.2243,168.675,982.382,528.37,25.2733,-1.39631,-32.0721,25.7997,-7.67838,-4.93062,-56.3806,1136.83,1329.46,-6.02739,50.0522,72.6133,26.6545,2.57461,4.04336,52.4579,-13.1759,-3.44764,-20.9031,852.223,1047.25,-77.0143,137.087,-0.650914,516.612,629.47,198.981,-6.71506,-3.44604,16.6927,522.703,1052.06,1306.54,95.9764,4.77083e-15,4.19197e-12,303.45,901.194,921.761,22.0068,-2.29288,1.09468,356.483,876.9,522.359,34.1966,-10.427,-10.126,25.7997,7.67838,4.93062,285.841,1171.3,1353.57,-10.1556,48.9907,69.3389,26.6545,-2.57461,-4.04336,52.4579,13.1759,3.44764,394.01,935.727,1109.77,-85.5903,132.771,-3.64949,31.700607,1389.333130,1301.520874,152.970047,1406.450806,1325.401855,-11.931701,1352.810547,1461.693481,135.199905,1369.373657,1491.296631,86.360451,1179.406250,1446.158813,155.705368,921.374634,1329.232422,92.642609,1222.974609,1283.371338,123.003853,1143.303467,1140.774658,197.685364,1030.517578,1411.228516,-67.734016,1179.187378,1373.288818,-205.162872,1013.643005,1279.474976,-251.776779,938.155823,1183.839844,-150.953934,865.807739,1092.582031,5.168196,859.627197,1087.364990,-29.083895,892.529907,1021.721252,-4.218063,950.543823,1056.692261,282.203522,1215.491943,1396.910400,452.900208,1099.899536,1371.280762,532.255737,1082.429199,1277.641357,493.687195,992.713379,1170.779175,355.693909,944.860779,1138.564941,405.075714,972.012024,1079.075195,345.765503,1018.969177,1104.548950,60.527691,953.636536,968.282227,328.028992,990.297546,990.617493,189.621368,774.717896,1071.354370,265.269836,788.784363,1081.384521,51.074612,944.172485,697.197876,108.923790,989.932983,522.627747,96.306114,912.225037,328.722809,149.297607,895.251160,108.719116,194.078766,827.634338,84.223045,203.442505,1044.567627,81.656929,431.865875,905.498901,736.619690,415.788666,886.380066,529.656799,518.322510,772.357300,404.961090,557.703369,634.893738,215.177765,530.091064,559.403320,226.351807,500.756439,707.447876,77.868294
905,187.622,999.791,998.06,189.979,913.572,107.7,8.51814,-5.41122,23.1007,-239.759,911.433,1214.48,94.8426,0,4.6118e-14,119.402,875.029,905.552,41.558,4.77408,14.3711,168.924,983.676,527.961,25.7544,-1.3587,-32.0015,26.1023,-7.8161,-5.12315,-58.105,1138.09,1326.23,-6.17,49.9733,72.4941,26.7119,2.6516,4.06002,52.8141,-13.4642,-3.52725,-20.5037,851.569,1046.01,-76.6812,137.309,-0.704334,519.715,626.844,199.396,-6.68291,-3.46673,16.803,521.623,1056.35,1305.06,95.9815,-3.18055e-15,-3.44613e-12,303.845,901.157,920.944,21.9264,-2.41722,0.960303,358.213,874.347,521.765,33.9217,-10.4375,-10.0595,26.1023,7.8161,5.12315,283.796,1174.47,1350.74,-10.1375,49.077,69.4198,26.7119,-2.6516,-4.06002,52.8141,13.4642,3.52725,394.028,937.693,1108.87,-84.9768,132.69,-3.16645,28.946671,1391.370850,1297.713257,150.143341,1408.919189,1321.737183,-14.911394,1354.623901,1457.822876,132.229553,1371.880005,1487.627930,84.255768,1182.035400,1442.946655,155.124908,923.671631,1327.908691,90.749352,1224.514893,1279.805176,121.663208,1144.189087,1137.895386,196.569061,1033.717651,1409.117554,-69.691795,1180.698364,1369.755981,-205.790451,1013.612366,1276.858398,-251.809143,937.048279,1182.108887,-150.956406,864.681274,1091.358032,5.459780,859.557373,1086.072510,-28.923750,891.558777,1020.058533,-4.469231,950.211670,1055.020508,279.789459,1218.913208,1393.787720,451.343292,1104.208618,1369.255859,531.033264,1086.555908,1275.943237,492.862732,995.730164,1169.549683,355.562378,946.560852,1137.530640,404.799805,973.963257,1078.073120,345.290588,1020.621521,1102.889893,60.653965,952.878540,966.993408,328.039032,990.756592,989.307495,190.115067,775.042358,1071.110107,265.690887,789.552368,1081.158447,51.460251,944.262451,696.775269,109.155563,991.129700,522.267029,96.697929,913.009216,328.640472,149.415375,895.302673,108.715218,194.356400,827.971924,84.525993,203.524811,1044.546387,81.676704,432.790222,904.479858,736.211487,417.477600,883.981506,529.190002,520.445313,770.267639,405.139313,560.756470,632.441345,215.660080,533.003601,557.195374,226.718323,503.545105,704.453308,78.088570
906,187.269,1000.52,996.423,189.869,913.969,107.591,8.62379,-5.48117,23.4349,-239.942,910.867,1212.3,94.7859,0,-7.76055e-13,119.837,874.427,904.743,42.0963,4.79259,14.308,168.705,984.901,527.492,26.1205,-1.32355,-32.0776,26.3708,-7.92068,-5.28346,-60.009,1139.43,1322.99,-6.16923,49.931,72.5178,26.8257,2.78712,4.15829,53.183,-13.8008,-3.6274,-20.0473,850.984,1044.84,-76.7973,137.3,-0.904426,522.295,624.086,199.622,-6.48517,-3.39697,16.4307,520.399,1060.63,1303.53,95.9772,2.38542e-15,-3.8771e-12,304.187,901.241,920.077,21.7865,-2.57641,1.03012,360.034,871.785,521.369,33.6214,-10.2498,-10.1084,26.3708,7.92068,5.28346,281.833,1177.71,1347.65,-10.1825,49.0974,69.4778,26.8257,-2.78712,-4.15829,53.183,13.8008,3.6274,394.032,939.667,1108.02,-87.146,133.083,-4.33801,26.161526,1393.335205,1293.527222,147.354218,1411.401001,1317.941040,-17.713123,1356.610840,1453.663208,129.293167,1374.255249,1483.670654,82.090454,1184.591064,1439.597656,154.678970,925.864746,1326.536255,88.662422,1226.142212,1276.205200,120.395302,1144.876465,1134.762451,195.187698,1036.821533,1407.024170,-71.843262,1182.296387,1366.188843,-206.971237,1013.651123,1274.163330,-252.053909,936.179565,1179.722656,-150.812180,863.698547,1089.660645,5.722043,859.480652,1085.025635,-28.619127,890.702881,1018.381836,-4.487618,949.804260,1053.109253,277.535767,1222.434814,1390.373047,449.602631,1108.489990,1366.984863,529.706604,1090.647095,1274.189819,492.411987,998.808899,1168.342041,355.430328,948.469238,1136.555786,404.633209,975.795471,1076.967041,344.457825,1022.154236,1101.234497,60.820007,952.395203,965.766479,328.044312,991.262756,987.994141,190.986389,775.524109,1070.867065,266.338989,790.207275,1080.889160,51.667034,944.129211,696.370239,108.898148,992.078003,521.846252,96.867004,913.431152,328.564484,149.412827,895.465149,108.677994,194.174164,827.650146,84.250565,203.368576,1044.502441,81.557014,433.609161,903.777588,735.671143,419.228790,881.742859,528.924988,522.327454,768.070190,405.247650,563.314026,629.819031,215.894379,535.973022,554.433899,227.361816,506.753906,701.973572,78.760040
907,186.788,1001.12,994.78,189.701,914.243,107.459,8.7184,-5.53588,23.695,-240.219,910.184,1209.99,94.8416,0,9.70069e-14,120.325,873.65,904.084,42.6778,4.81293,14.4135,168.332,985.855,527.031,26.4455,-1.20204,-32.1917,26.6999,-8.04122,-5.49439,-61.758,1140.53,1319.58,-6.14393,49.8748,72.5198,26.9,2.86937,4.16037,53.5801,-14.0816,-3.71081,-19.5717,850.586,1043.72,-77.1193,137.244,-1.3144,524.696,621.695,200.179,-6.73664,-3.42586,16.585,519.165,1064.84,1301.84,96.0467,-1.59028e-15,1.9131e-12,304.556,901.333,919.294,21.769,-2.59993,1.00166,360.744,869.563,521.314,33.3997,-10.3228,-10.1528,26.6999,8.04122,5.49439,279.757,1180.65,1344.59,-10.1439,49.1994,69.5763,26.9,-2.86937,-4.16037,53.5801,14.0816,3.71081,393.669,941.536,1107.22,-86.9191,132.943,-4.37959,23.342270,1395.092896,1289.290771,144.331268,1413.796265,1313.756470,-20.716311,1358.491455,1449.485840,126.008331,1376.912598,1479.447510,79.993553,1187.354736,1436.302124,153.974487,928.248718,1325.391602,86.718254,1227.546387,1272.425293,119.080910,1145.506104,1131.637695,193.831741,1039.896240,1405.051392,-73.851967,1183.671631,1362.442139,-207.753601,1013.645386,1271.146118,-252.354828,935.194824,1177.181274,-150.353348,863.039917,1088.082275,5.802665,859.151855,1083.932007,-27.841602,890.230408,1017.375000,-4.519705,949.287537,1051.323486,275.130310,1225.648193,1386.994141,447.976929,1112.821411,1364.872192,528.323120,1094.691772,1272.273193,491.816406,1001.820557,1167.214233,354.981171,950.498535,1135.738281,404.206512,977.379150,1075.680786,343.796082,1023.668274,1099.676636,60.993382,951.754089,964.606445,327.988586,991.873840,986.650024,191.450317,775.961914,1070.776855,267.079712,791.365356,1080.736450,51.611893,943.989502,696.048584,108.494240,992.863159,521.497681,96.841606,913.752563,328.702637,149.337738,895.540649,108.595543,194.203842,827.677307,84.262596,203.120865,1044.493774,81.416885,434.748230,903.295227,735.216553,419.895294,879.789734,528.848511,524.269043,765.966736,405.311005,565.664795,627.647705,216.500809,538.772949,552.032104,227.968994,508.791260,698.790039,78.488510
908,186.439,1001.84,993.318,189.483,914.315,107.428,8.89919,-5.57766,23.893,-240.321,909.597,1207.77,94.7361,6.36111e-15,-2.71937e-12,120.831,872.859,903.507,43.2711,4.85036,14.3741,167.976,987.152,526.855,26.8952,-1.15214,-32.0816,26.9833,-8.16847,-5.72475,-63.6083,1141.92,1316.37,-6.14539,49.8363,72.5679,27.0456,3.03763,4.14725,53.9999,-14.4516,-3.73833,-18.6845,849.516,1042.62,-76.6477,137.251,-0.703784,527.334,619.204,201.019,-6.96683,-3.41498,16.527,518.062,1068.86,1300.23,96.0079,0,2.7973e-12,304.931,901.465,918.596,21.6882,-2.72054,0.885147,362.253,867.332,520.983,33.1903,-10.2975,-10.1461,26.9833,8.16847,5.72475,277.887,1183.67,1341.87,-10.0414,49.1366,69.6537,27.0456,-3.03763,-4.14725,53.9999,14.4516,3.73833,393.634,943.256,1106.5,-86.4844,132.896,-4.23883,20.566397,1396.882690,1285.094971,141.435440,1416.099609,1309.707886,-23.884287,1360.545288,1444.902588,122.932678,1379.497314,1475.541870,77.587784,1190.036621,1433.110718,153.440277,930.451233,1324.243896,84.666138,1229.229736,1268.825806,118.035965,1145.946777,1128.583374,192.526276,1042.868164,1403.121826,-75.968597,1185.325806,1358.875488,-208.705139,1013.680481,1268.206543,-252.469574,934.284851,1174.727783,-149.876450,861.768250,1086.567749,6.647238,858.905640,1082.458008,-27.346600,888.670654,1016.002563,-4.384906,948.498901,1049.487915,272.967438,1228.975220,1383.912109,446.512085,1116.896118,1362.826660,527.073425,1098.519775,1270.431030,491.083252,1004.510498,1166.012085,354.940918,952.227844,1134.902832,403.880280,978.874268,1074.709595,343.230133,1025.157104,1098.224854,61.153179,951.027710,963.589233,327.917236,992.477722,985.453796,192.407516,776.509949,1070.719482,267.680115,792.130066,1080.628906,51.567444,943.774597,695.844055,108.094971,993.834778,521.387695,96.710312,914.223938,328.822052,149.183792,895.479370,108.632309,194.425095,827.956055,84.646034,202.883804,1044.440063,81.367737,435.727631,902.623657,734.793091,421.357422,877.763428,528.608154,526.175171,764.044495,405.739136,568.259094,625.321777,217.390045,541.378723,549.437683,228.910233,511.701355,695.622864,78.676682
909,186.095,1002.3,991.602,189.435,914.386,107.421,9.01961,-5.56037,23.8111,-240.498,909.089,1205.62,94.8207,-6.36111e-15,5.34333e-13,121.351,872.002,902.77,43.8545,4.83676,14.5025,167.7,988.265,526.57,27.3125,-1.04195,-31.8314,27.2679,-8.36104,-5.92892,-65.2115,1142.64,1312.71,-6.13173,49.8814,72.6636,27.1437,3.05845,4.1783,54.387,-14.7539,-3.82733,-18.1927,848.938,1041.9,-76.819,137.097,-0.676829,530.166,616.331,201.621,-7.06605,-3.41112,16.5063,516.823,1072.89,1298.67,95.9779,5.56597e-15,1.03527e-12,305.294,901.551,917.954,21.6765,-2.7482,0.709024,363.527,865.464,520.684,33.0932,-10.3402,-10.1313,27.2679,8.36104,5.92892,276.04,1186.63,1338.96,-10.043,49.1598,69.6802,27.1437,-3.05845,-4.1783,54.387,14.7539,3.82733,393.648,945.137,1105.72,-87.45,133.103,-4.97024,17.833530,1398.548584,1280.619507,138.539307,1418.269165,1305.604248,-26.962610,1362.370117,1440.666260,119.531738,1382.218872,1471.674438,75.463982,1192.524658,1429.682007,152.913147,932.712402,1322.893555,82.870422,1230.239136,1264.792114,116.686035,1146.575806,1125.558105,191.041824,1045.855225,1401.074707,-77.828857,1186.306274,1354.875122,-209.513153,1013.797424,1265.251587,-252.637329,933.460754,1172.338257,-149.352478,860.570374,1085.007568,7.089539,858.441101,1081.928589,-26.973145,888.061646,1014.988647,-4.457045,947.968750,1047.873047,270.596436,1232.167969,1380.679810,444.869537,1121.020508,1360.783081,525.726807,1102.370361,1268.655762,490.810150,1007.188171,1164.987061,354.949097,954.185486,1134.019775,403.655243,980.487427,1073.611816,342.666687,1026.574463,1096.727783,61.156929,950.208130,962.335449,327.829346,993.045593,984.349243,193.497086,776.679138,1070.844604,268.374878,793.025208,1080.430176,51.610039,943.676147,695.499756,107.790939,994.767883,521.198486,96.615623,915.032654,328.868286,149.112411,895.601440,108.640602,194.222794,827.685425,84.434471,202.802124,1044.493652,81.285301,436.998322,902.066650,734.456665,422.597015,876.033325,528.382935,528.537415,762.177368,406.280792,571.037292,622.611450,218.062958,543.939575,546.897278,230.010040,514.725464,692.213135,78.680305
910,185.665,1003.01,990.009,189.324,914.771,107.318,9.20523,-5.63938,24.1844,-240.91,908.671,1203.61,94.7552,0,3.22667e-12,121.835,871.049,901.994,44.5003,4.91483,14.4656,167.394,989.671,526.205,27.7766,-1.02953,-31.8089,27.5692,-8.53067,-6.21737,-67.1286,1143.96,1309.42,-6.12809,49.8905,72.7247,27.2674,3.15527,4.11264,54.8111,-15.0997,-3.8744,-17.6278,847.949,1040.86,-76.4983,137.095,-0.494451,532.841,613.756,202.246,-7.42351,-3.3807,16.3436,515.746,1076.44,1297.24,96.055,-2.38542e-15,-1.25314e-12,305.599,901.751,917.059,21.6164,-2.86596,0.657766,365.047,863.35,520.234,32.9202,-10.2223,-10.3223,27.5692,8.53067,6.21737,274.073,1189.58,1336.18,-10.0457,49.0899,69.5898,27.2674,-3.15527,-4.11264,54.8111,15.0997,3.8744,393.225,947.002,1104.63,-86.1581,132.908,-4.00498,15.024639,1400.153687,1276.056030,135.492294,1420.451538,1301.399902,-30.066212,1364.479614,1436.343384,116.364113,1384.696045,1467.453369,73.127670,1195.107178,1426.205933,152.283752,934.951355,1321.558105,80.744476,1231.862793,1261.102173,115.456322,1147.118408,1122.550171,189.456604,1048.856934,1398.946167,-80.019341,1187.900635,1351.218262,-210.394073,1014.024231,1262.343994,-253.067169,932.719421,1170.097412,-149.606918,858.987305,1083.522217,7.586796,858.139099,1080.941284,-26.736763,886.687561,1013.256653,-4.498687,947.132446,1046.046265,268.329987,1235.413818,1377.534058,443.119904,1125.119263,1358.830444,524.619019,1105.776367,1267.074707,490.100342,1009.960510,1163.876343,354.341339,956.012329,1132.670532,403.274689,982.269836,1072.456665,342.064301,1028.365967,1095.094360,61.191071,949.264404,961.072021,327.559357,993.767639,982.909363,194.188293,777.131897,1070.518433,269.223450,794.307678,1080.106323,51.559334,943.368774,694.978455,107.441086,995.786621,520.867432,96.614067,915.473450,328.778748,149.112930,895.753174,108.613609,194.283478,827.760864,84.526733,202.738174,1044.546997,81.253830,437.376953,901.641602,733.769043,424.042969,874.268921,528.015869,530.318970,759.852966,406.153046,573.662781,620.147156,218.769714,546.903748,544.578552,231.188202,518.264404,688.643188,78.930183
