ForceDecks Raw Data Export,1.0
Weight,84.54
Frequency,500
Recording Date,2024-03-11T15:40:01
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 4)"
Analysis Date,2024-03-11T15:40:27
AthleteId,41e5656a-cbbc-402c-9ba6-cee5e1b11b36

Time,Left,Right
61.388,409.317413,396.842786
61.39,409.317413,399.842786
61.392,411.317413,398.842786
61.394,413.317413,398.842786
61.396,412.317413,396.842786
61.398,410.317413,397.842786
61.4,413.317413,398.842786
61.402,414.317413,398.842786
61.404,412.317413,400.842786
61.406,414.317413,402.842786
61.408,414.317413,404.842786
61.41,416.317413,404.842786
61.412,416.317413,406.842786
61.414,419.317413,403.842786
61.416,418.317413,405.842786
61.418,419.317413,409.842786
61.42,418.317413,409.842786
61.422,420.317413,409.842786
61.424,420.317413,411.842786
61.426,419.317413,411.842786
61.428,418.317413,412.842786
61.43,418.317413,412.842786
61.432,417.317413,413.842786
61.434,419.317413,415.842786
61.436,417.317413,413.842786
61.438,419.317413,415.842786
61.44,417.317413,413.842786
61.442,416.317413,415.842786
61.444,414.317413,415.842786
61.446,413.317413,414.842786
61.448,413.317413,413.842786
61.45,412.317413,414.842786
61.452,412.317413,412.842786
61.454,413.317413,413.842786
61.456,412.317413,412.842786
61.458,411.317413,412.842786
61.46,412.317413,412.842786
61.462,412.317413,410.842786
61.464,412.317413,411.842786
61.466,410.317413,408.842786
61.468,411.317413,410.842786
61.47,410.317413,410.842786
61.472,413.317413,410.842786
61.474,409.317413,411.842786
61.476,412.317413,410.842786
61.478,412.317413,411.842786
61.48,415.317413,410.842786
61.482,415.317413,411.842786
61.484,415.317413,411.842786
61.486,413.317413,409.842786
61.488,413.317413,412.842786
61.49,415.317413,413.842786
61.492,414.317413,412.842786
61.494,412.317413,414.842786
61.496,413.317413,415.842786
61.498,414.317413,415.842786
61.5,413.317413,417.842786
61.502,418.317413,421.842786
61.504,415.317413,420.842786
61.506,414.317413,422.842786
61.508,414.317413,422.842786
61.51,417.317413,425.842786
61.512,417.317413,425.842786
61.514,417.317413,425.842786
61.516,418.317413,424.842786
61.518,417.317413,425.842786
61.52,418.317413,424.842786
61.522,413.317413,425.842786
61.524,415.317413,427.842786
61.526,414.317413,427.842786
61.528,413.317413,426.842786
61.53,411.317413,430.842786
61.532,412.317413,426.842786
61.534,410.317413,429.842786
61.536,410.317413,430.842786
61.538,409.317413,429.842786
61.54,410.317413,428.842786
61.542,408.317413,426.842786
61.544,408.317413,429.842786
61.546,406.317413,425.842786
61.548,406.317413,425.842786
61.55,407.317413,426.842786
61.552,408.317413,425.842786
61.554,407.317413,425.842786
61.556,406.317413,424.842786
61.558,408.317413,422.842786
61.56,406.317413,423.842786
61.562,406.317413,419.842786
61.564,407.317413,420.842786
61.566,407.317413,421.842786
61.568,408.317413,418.842786
61.57,404.317413,417.842786
61.572,407.317413,416.842786
61.574,409.317413,414.842786
61.576,407.317413,416.842786
61.578,405.317413,413.842786
61.58,408.317413,415.842786
61.582,407.317413,415.842786
61.584,406.317413,413.842786
61.586,409.317413,416.842786
61.588,410.317413,414.842786
61.59,408.317413,416.842786
61.592,412.317413,415.842786
61.594,410.317413,419.842786
61.596,410.317413,419.842786
61.598,411.317413,422.842786
61.6,410.317413,424.842786
61.602,412.317413,425.842786
61.604,410.317413,427.842786
61.606,410.317413,427.842786
61.608,410.317413,429.842786
61.61,409.317413,430.842786
61.612,412.317413,433.842786
61.614,409.317413,430.842786
61.616,409.317413,433.842786
61.618,407.317413,431.842786
61.62,406.317413,434.842786
61.622,405.317413,433.842786
61.624,404.317413,434.842786
61.626,402.317413,434.842786
61.628,403.317413,434.842786
61.63,402.317413,436.842786
61.632,401.317413,435.842786
61.634,403.317413,433.842786
61.636,402.317413,433.842786
61.638,401.317413,432.842786
61.64,401.317413,432.842786
61.642,402.317413,429.842786
61.644,400.317413,431.842786
61.646,401.317413,429.842786
61.648,400.317413,428.842786
61.65,401.317413,427.842786
61.652,400.317413,427.842786
61.654,400.317413,428.842786
61.656,401.317413,428.842786
61.658,399.317413,424.842786
61.66,402.317413,426.842786
61.662,401.317413,425.842786
61.664,398.317413,425.842786
61.666,400.317413,425.842786
61.668,399.317413,424.842786
61.67,399.317413,422.842786
61.672,398.317413,420.842786
61.674,397.317413,422.842786
61.676,399.317413,421.842786
61.678,400.317413,421.842786
61.68,399.317413,422.842786
61.682,400.317413,421.842786
61.684,397.317413,421.842786
61.686,400.317413,419.842786
61.688,402.317413,419.842786
61.69,402.317413,421.842786
61.692,400.317413,421.842786
61.694,402.317413,419.842786
61.696,402.317413,418.842786
61.698,400.317413,419.842786
61.7,403.317413,416.842786
61.702,400.317413,417.842786
61.704,401.317413,417.842786
61.706,400.317413,416.842786
61.708,401.317413,414.842786
61.71,401.317413,416.842786
61.712,401.317413,414.842786
61.714,401.317413,411.842786
61.716,403.317413,412.842786
61.718,400.317413,414.842786
61.72,398.317413,415.842786
61.722,401.317413,413.842786
61.724,400.317413,414.842786
61.726,402.317413,413.842786
61.728,401.317413,411.842786
61.73,401.317413,412.842786
61.732,399.317413,411.842786
61.734,401.317413,411.842786
61.736,401.317413,411.842786
61.738,402.317413,411.842786
61.74,402.317413,411.842786
61.742,404.317413,411.842786
61.744,406.317413,412.842786
61.746,405.317413,411.842786
61.748,405.317413,411.842786
61.75,406.317413,412.842786
61.752,406.317413,411.842786
61.754,405.317413,411.842786
61.756,407.317413,411.842786
61.758,408.317413,409.842786
61.76,408.317413,412.842786
61.762,409.317413,412.842786
61.764,407.317413,412.842786
61.766,411.317413,411.842786
61.768,409.317413,412.842786
61.77,410.317413,410.842786
61.772,410.317413,411.842786
61.774,413.317413,410.842786
61.776,412.317413,411.842786
61.778,412.317413,410.842786
61.78,414.317413,410.842786
61.782,415.317413,411.842786
61.784,416.317413,411.842786
61.786,416.317413,410.842786
61.788,415.317413,412.842786
61.79,414.317413,409.842786
61.792,415.317413,412.842786
61.794,416.317413,410.842786
61.796,416.317413,409.842786
61.798,414.317413,411.842786
61.8,415.317413,409.842786
61.802,413.317413,409.842786
61.804,415.317413,412.842786
61.806,415.317413,412.842786
61.808,415.317413,412.842786
61.81,416.317413,411.842786
61.812,418.317413,410.842786
61.814,418.317413,411.842786
61.816,418.317413,412.842786
61.818,417.317413,413.842786
61.82,415.317413,411.842786
61.822,417.317413,411.842786
61.824,417.317413,411.842786
61.826,420.317413,409.842786
61.828,418.317413,414.842786
61.83,419.317413,412.842786
61.832,417.317413,414.842786
61.834,422.317413,414.842786
61.836,424.317413,410.842786
61.838,423.317413,411.842786
61.84,424.317413,412.842786
61.842,424.317413,413.842786
61.844,422.317413,409.842786
61.846,425.317413,412.842786
61.848,425.317413,411.842786
61.85,427.317413,412.842786
61.852,426.317413,411.842786
61.854,426.317413,410.842786
61.856,427.317413,411.842786
61.858,430.317413,410.842786
61.86,427.317413,409.842786
61.862,429.317413,409.842786
61.864,429.317413,408.842786
61.866,430.317413,410.842786
61.868,432.317413,409.842786
61.87,434.317413,411.842786
61.872,433.317413,408.842786
61.874,434.317413,407.842786
61.876,435.317413,408.842786
61.878,436.317413,406.842786
61.88,437.317413,406.842786
61.882,436.317413,406.842786
61.884,437.317413,407.842786
61.886,435.317413,406.842786
61.888,437.317413,405.842786
61.89,438.317413,404.842786
61.892,439.317413,404.842786
61.894,439.317413,402.842786
61.896,438.317413,402.842786
61.898,439.317413,402.842786
61.9,440.317413,403.842786
61.902,437.317413,400.842786
61.904,438.317413,400.842786
61.906,436.317413,400.842786
61.908,436.317413,401.842786
61.91,440.317413,402.842786
61.912,439.317413,401.842786
61.914,439.317413,399.842786
61.916,437.317413,401.842786
61.918,440.317413,400.842786
61.92,438.317413,401.842786
61.922,438.317413,401.842786
61.924,438.317413,400.842786
61.926,438.317413,400.842786
61.928,439.317413,400.842786
61.93,439.317413,400.842786
61.932,438.317413,400.842786
61.934,440.317413,399.842786
61.936,438.317413,402.842786
61.938,437.317413,403.842786
61.94,437.317413,401.842786
61.942,435.317413,401.842786
61.944,437.317413,400.842786
61.946,435.317413,400.842786
61.948,436.317413,402.842786
61.95,434.317413,401.842786
61.952,434.317413,401.842786
61.954,431.317413,403.842786
61.956,433.317413,400.842786
61.958,431.317413,401.842786
61.96,432.317413,403.842786
61.962,430.317413,403.842786
61.964,430.317413,403.842786
61.966,432.317413,404.842786
61.968,428.317413,405.842786
61.97,429.317413,406.842786
61.972,430.317413,403.842786
61.974,429.317413,406.842786
61.976,428.317413,403.842786
61.978,429.317413,406.842786
61.98,427.317413,404.842786
61.982,429.317413,404.842786
61.984,427.317413,405.842786
61.986,427.317413,406.842786
